,port_ret
2022-01-04,0.0056594554
2022-01-05,-0.008157618
2022-01-06,0.004277355
2022-01-07,0.0050639817
2022-01-10,-0.0026915618
2022-01-11,0.023130327
2022-01-12,0.00035796242
2022-01-13,-0.012815265
2022-01-14,0.0029718487
2022-01-18,-0.005995071
2022-01-19,-0.009009357
2022-01-20,-0.004202484
2022-01-21,-0.014943055
2022-01-24,0.0019395719
2022-01-25,0.016161298
2022-01-26,0.0014843263
2022-01-27,-0.001128096
2022-01-28,0.011678761
2022-01-31,0.011294025
2022-02-01,0.031492274
2022-02-02,-0.0024561381
2022-02-03,-0.013399656
2022-02-04,0.014977922
2022-02-07,0.0020084225
2022-02-08,-0.0011851899
2022-02-09,0.0031009244
2022-02-10,-0.016245496
2022-02-11,-0.00071663625
2022-02-14,-0.007117297
2022-02-15,0.006604679
2022-02-16,0.0013308041
2022-02-17,-0.012112265
2022-02-18,-0.008769465
2022-02-22,-0.012623571
2022-02-23,-0.011032579
2022-02-24,-0.012049298
2022-02-25,0.02446965
2022-02-28,-0.013665389
2022-03-01,-0.0130563015
2022-03-02,0.017807545
2022-03-03,-0.00094930397
2022-03-04,0.0012136144
2022-03-07,-0.006848304
2022-03-08,-0.0036851743
2022-03-09,0.010543192
2022-03-10,-0.003398556
2022-03-11,-0.016209865
2022-03-14,-0.009276041
2022-03-15,0.0070360154
2022-03-16,0.026679479
2022-03-17,0.011744272
2022-03-18,0.0054253796
2022-03-21,0.012106907
2022-03-22,0.009507353
2022-03-23,0.0075855693
2022-03-24,0.011816485
2022-03-25,0.011059568
2022-03-28,-0.0075800037
2022-03-29,0.0063657844
2022-03-30,0.0048977956
2022-03-31,-0.015808884
2022-04-01,0.0021052773
2022-04-04,0.009940349
2022-04-05,-0.010335298
2022-04-06,-0.0032541482
2022-04-07,0.007432976
2022-04-08,0.00380498
2022-04-11,-0.026725115
2022-04-12,0.010792395
2022-04-13,0.009559725
2022-04-14,-0.009966892
2022-04-18,0.0045032226
2022-04-19,0.0056734663
2022-04-20,0.0016520737
2022-04-21,-0.008515192
2022-04-22,-0.023696043
2022-04-25,-0.011235538
2022-04-26,-0.017243411
2022-04-27,0.0077135866
2022-04-28,0.0217042
2022-04-29,-0.027684007
2022-05-02,0.0100339195
2022-05-03,0.016982842
2022-05-04,0.03393705
2022-05-05,-0.023684166
2022-05-06,0.0053624553
2022-05-09,-0.04065414
2022-05-10,-0.0050889496
2022-05-11,7.345658e-05
2022-05-12,-5.089052e-05
2022-05-13,0.017953895
2022-05-16,0.0061477185
2022-05-17,0.021400278
2022-05-18,-0.020646099
2022-05-19,-0.0062316754
2022-05-20,0.00076525257
2022-05-23,0.03909186
2022-05-24,0.005700322
2022-05-25,0.010982818
2022-05-26,0.010925998
2022-05-27,0.01566204
2022-05-31,-0.0063857045
2022-06-01,0.0036026489
2022-06-02,0.0072408146
2022-06-03,-0.011814411
2022-06-06,0.0005581428
2022-06-07,0.02683021
2022-06-08,0.00057095475
2022-06-09,-0.026739102
2022-06-10,-0.029159132
2022-06-13,-0.03849217
2022-06-14,-0.0023906198
2022-06-15,0.0041468367
2022-06-16,-0.025929242
2022-06-17,-0.022165563
2022-06-21,0.038113795
2022-06-22,-0.017640933
2022-06-23,-0.012556355
2022-06-24,0.024187343
2022-06-27,0.0035196282
2022-06-28,-0.004061197
2022-06-29,-0.007828301
2022-06-30,-0.020695142
2022-07-01,0.01467838
2022-07-05,-0.0021376014
2022-07-06,-0.0020556967
2022-07-07,0.021650648
2022-07-08,0.0013361615
2022-07-11,-0.009482257
2022-07-12,-0.0052377954
2022-07-13,-0.0002226121
2022-07-14,-0.001123619
2022-07-15,0.015479445
2022-07-18,-0.003379425
2022-07-19,0.022824444
2022-07-20,0.009410784
2022-07-21,0.00022281554
2022-07-22,-0.0064477096
2022-07-25,0.010595043
2022-07-26,-0.0046897475
2022-07-27,0.023864653
2022-07-28,0.0072700065
2022-07-29,0.0323141
2022-08-01,-0.013585161
2022-08-02,-0.0068642856
2022-08-03,0.004252527
2022-08-04,-0.019718753
2022-08-05,0.0054806042
2022-08-08,-0.00015531183
2022-08-09,0.007905733
2022-08-10,0.015494821
