,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-01-04,0.029789733,0.16177164,0.10029776,0.102825455,0.0627342,0.5425812
2022-01-05,0.0392997,0.2774465,0.08847061,0.288479,0.066234484,0.24006969
2022-01-06,0.10724519,0.23688865,0.09775531,0.4,0.072882846,0.08522799
2022-01-07,0.21648327,0.1606893,0.07949188,0.4,0.10143999,0.041895565
2022-01-10,0.39038545,0.04669182,0.04394373,0.4,0.077012315,0.041966695
2022-01-11,0.4,0.03298942,0.038066003,0.4,0.095068276,0.0338763
2022-01-12,0.4,0.044028375,0.024051232,0.4,0.10213655,0.029783841
2022-01-13,0.4,0.061644163,0.01763844,0.4,0.09387935,0.02683805
2022-01-14,0.4,0.07084885,0.021163872,0.4,0.08296211,0.025025167
2022-01-18,0.4,0.06919822,0.0142962895,0.4,0.08611824,0.030387247
2022-01-19,0.4,0.070832595,0.015232146,0.4,0.08487654,0.029058723
2022-01-20,0.4,0.07121002,0.0154312,0.4,0.081529416,0.03182936
2022-01-21,0.4,0.08012638,0.014205075,0.4,0.07528083,0.030387715
2022-01-24,0.4,0.08371595,0.01692923,0.4,0.06980842,0.029546395
2022-01-25,0.39812556,0.09715973,0.014033788,0.4,0.062144876,0.028536053
2022-01-26,0.4,0.07459949,0.024675695,0.4,0.07177769,0.028947126
2022-01-27,0.4,0.06628717,0.02516089,0.4,0.07615929,0.03239265
2022-01-28,0.4,0.05552632,0.027816951,0.4,0.08346098,0.033195753
2022-01-31,0.4,0.07152477,0.020725932,0.4,0.08309003,0.02465927
2022-02-01,0.4,0.0914337,0.01788219,0.4,0.07307486,0.017609252
2022-02-02,0.3523923,0.15178636,0.0138781825,0.4,0.06963024,0.012312929
2022-02-03,0.27612278,0.2295187,0.017346581,0.4,0.0654844,0.011527551
2022-02-04,0.20385507,0.30459794,0.026898127,0.4,0.054097846,0.010551004
2022-02-07,0.09803667,0.4,0.030981515,0.4,0.05977065,0.011211164
2022-02-08,0.070984535,0.4,0.048170693,0.4,0.06973162,0.011113149
2022-02-09,0.06486196,0.4,0.05651192,0.4,0.065227546,0.013398577
2022-02-10,0.059526045,0.4,0.058311395,0.4,0.06869953,0.0134630315
