,port_ret
2022-01-04,0.0010483158
2022-01-05,-0.014351638
2022-01-06,-0.0062926067
2022-01-07,0.0021745763
2022-01-10,1.1203312e-05
2022-01-11,0.008549041
2022-01-12,0.0055868626
2022-01-13,-0.02506042
2022-01-14,0.0012832257
2022-01-18,-0.022750588
2022-01-19,-0.009679374
2022-01-20,-0.007791322
2022-01-21,-0.015366871
2022-01-24,-0.0017457585
2022-01-25,-0.012032368
2022-01-26,0.012036248
2022-01-27,0.0016708876
2022-01-28,0.040519327
2022-01-31,0.015709536
2022-02-01,0.000162753
2022-02-02,0.00875805
2022-02-03,-0.023415025
2022-02-04,0.0075977766
2022-02-07,-0.007575255
2022-02-08,0.012250297
2022-02-09,0.012045313
2022-02-10,-0.022367729
2022-02-11,-0.018206345
2022-02-14,-0.0016669931
2022-02-15,0.018094415
2022-02-16,-0.0007369302
2022-02-17,-0.0226678
2022-02-18,-0.008075617
2022-02-22,-0.008558284
2022-02-23,-0.022918683
2022-02-24,0.021800833
2022-02-25,0.015375901
2022-02-28,-0.013010049
2022-03-01,-0.021459995
2022-03-02,0.01835317
2022-03-03,-0.007592208
2022-03-04,-0.019772591
2022-03-07,-0.031109715
2022-03-08,-0.009256987
2022-03-09,0.036788564
2022-03-10,-0.011316126
2022-03-11,-0.019693358
2022-03-14,-0.004227197
2022-03-15,0.026258469
2022-03-16,0.03074247
2022-03-17,0.007963063
2022-03-18,0.008687658
2022-03-21,-0.0003776647
2022-03-22,0.015269158
2022-03-23,-0.008239143
2022-03-24,0.015193677
2022-03-25,0.0029706927
2022-03-28,0.009882971
2022-03-29,0.013505698
2022-03-30,-0.0032365976
2022-03-31,-0.017467504
2022-04-01,0.00092814886
2022-04-04,0.01631279
2022-04-05,-0.0136285005
2022-04-06,-0.021376036
2022-04-07,0.003526712
2022-04-08,-0.008187467
2022-04-11,-0.02844143
2022-04-12,-0.00035951275
2022-04-13,0.011659351
2022-04-14,-0.023723673
2022-04-18,0.0024025466
2022-04-19,0.015822036
2022-04-20,0.0017029119
2022-04-21,-0.011025058
2022-04-22,-0.024972249
2022-04-25,0.012655359
2022-04-26,-0.033027705
2022-04-27,0.017496798
2022-04-28,0.0298408
2022-04-29,-0.03619176
2022-05-02,0.011744242
2022-05-03,0.0031062774
2022-05-04,0.033270437
2022-05-05,-0.043645594
2022-05-06,-0.0017966259
2022-05-09,-0.031593837
2022-05-10,0.011059259
2022-05-11,-0.034548573
2022-05-12,-0.018429557
2022-05-13,0.023240685
2022-05-16,-0.0039236723
2022-05-17,0.022851458
2022-05-18,-0.043902405
2022-05-19,-0.013489131
2022-05-20,-0.00059037853
2022-05-23,0.037431255
2022-05-24,-0.0071251295
2022-05-25,0.0056136674
2022-05-26,0.016188907
2022-05-27,0.029496174
2022-05-31,-0.004640479
2022-06-01,-0.0009947092
2022-06-02,0.010958489
2022-06-03,-0.022742229
2022-06-06,-0.00017723333
2022-06-07,0.015846165
2022-06-08,-0.0058329096
2022-06-09,-0.026600556
2022-06-10,-0.038547687
2022-06-13,-0.03745664
2022-06-14,0.0037557206
2022-06-15,0.021545125
2022-06-16,-0.029638672
2022-06-17,0.0073428787
2022-06-21,0.027848303
2022-06-22,-0.0033150858
2022-06-23,0.017114295
2022-06-24,0.027257245
2022-06-27,-0.004017466
2022-06-28,-0.026167024
2022-06-29,0.009580707
2022-06-30,-0.014922019
2022-07-01,0.01312877
2022-07-05,0.010771039
2022-07-06,0.007956416
2022-07-07,0.015674999
2022-07-08,0.0005485496
2022-07-11,-0.011491859
2022-07-12,-0.015255559
2022-07-13,-0.0030081745
2022-07-14,0.00794212
2022-07-15,0.012943338
2022-07-18,-0.0134451
2022-07-19,0.020848976
2022-07-20,0.009698087
2022-07-21,0.010083102
2022-07-22,-0.010430663
2022-07-25,-0.0035247991
2022-07-26,-0.015024611
2022-07-27,0.04226087
2022-07-28,0.013291445
2022-07-29,0.021630673
2022-08-01,-0.00837597
2022-08-02,-0.010162413
2022-08-03,0.026820546
2022-08-04,-0.002432067
2022-08-05,0.0017500729
2022-08-08,-0.006228252
2022-08-09,0.004405659
2022-08-10,0.023564892
2022-08-11,-0.0029529985
2022-08-12,0.017132418
2022-08-15,0.0043586763
2022-08-16,0.0011545424
2022-08-17,-0.001744731
2022-08-18,-0.0048014056
2022-08-19,-0.016733507
2022-08-22,-0.02129127
2022-08-23,-0.005659417
2022-08-24,0.0002451271
2022-08-25,0.016333459
2022-08-26,-0.03459325
2022-08-29,-0.007054258
2022-08-30,-0.0063095693
2022-08-31,-0.0064997855
2022-09-01,0.0023033093
2022-09-02,-0.011578142
2022-09-06,-0.0053969943
2022-09-07,0.016443443
2022-09-08,0.0092652785
2022-09-09,0.013869753
2022-09-12,0.012934313
2022-09-13,-0.0445148
2022-09-14,0.0019824605
2022-09-15,-0.00736716
2022-09-16,-0.0047174674
2022-09-19,0.0061696568
2022-09-20,-0.008988474
2022-09-21,-0.019408435
2022-09-22,-0.00035721474
