,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-01-04,0.042358644,0.03489631,0.012671153,0.104474545,0.09488853,0.7107108
2022-01-05,0.10377921,0.045178812,0.023131063,0.32003742,0.11684928,0.3910242
2022-01-06,0.295832,0.06406966,0.05849745,0.4,0.0881844,0.09341649
2022-01-07,0.4,0.042872276,0.09616599,0.4,0.0406603,0.020301433
2022-01-10,0.4,0.040224697,0.11295504,0.4,0.034025393,0.012794871
2022-01-11,0.4,0.034361437,0.12639433,0.4,0.02841427,0.01082996
2022-01-12,0.4,0.030394189,0.12999547,0.4,0.027093716,0.012516627
2022-01-13,0.4,0.02580705,0.13877855,0.4,0.023785122,0.011629281
2022-01-14,0.4,0.030132053,0.13223389,0.4,0.026831504,0.010802554
2022-01-18,0.4,0.027406638,0.13534263,0.4,0.021970317,0.01528042
2022-01-19,0.4,0.027376447,0.13487056,0.4,0.022245789,0.015507204
2022-01-20,0.4,0.02370046,0.14122932,0.4,0.020988585,0.0140816355
2022-01-21,0.39557368,0.023228126,0.1458521,0.4,0.021236528,0.014109568
2022-01-24,0.4,0.02635573,0.1377478,0.4,0.021346113,0.0145503655
2022-01-25,0.3864713,0.026655894,0.14767769,0.4,0.022373686,0.016821424
2022-01-26,0.4,0.035384562,0.11616345,0.4,0.032024607,0.016427383
2022-01-27,0.4,0.033759944,0.122995675,0.4,0.029658958,0.013585425
2022-01-28,0.4,0.03695064,0.11882256,0.4,0.029864974,0.0143618295
2022-01-31,0.4,0.044098523,0.10115866,0.4,0.030873919,0.023868896
2022-02-01,0.4,0.053368196,0.08422425,0.4,0.038063385,0.024344172
2022-02-02,0.4,0.05476959,0.07723341,0.4,0.044935673,0.023061326
2022-02-03,0.4,0.060914006,0.06853522,0.4,0.047671046,0.022879725
2022-02-04,0.4,0.071477994,0.055033784,0.4,0.051524002,0.02196422
2022-02-07,0.4,0.061571367,0.06578593,0.4,0.05476033,0.017882375
2022-02-08,0.4,0.06058212,0.06953236,0.4,0.05372711,0.016158411
2022-02-09,0.4,0.06513953,0.066198006,0.4,0.05414202,0.014520437
2022-02-10,0.4,0.06463179,0.06739211,0.4,0.053113084,0.014863017
2022-02-11,0.4,0.0667313,0.0706578,0.4,0.04752229,0.015088618
2022-02-14,0.4,0.061523516,0.07824939,0.4,0.04276314,0.017463956
2022-02-15,0.4,0.051811025,0.091989055,0.4,0.033947565,0.022252355
2022-02-16,0.4,0.050340515,0.09011822,0.4,0.035088304,0.024452958
2022-02-17,0.4,0.050293725,0.09040624,0.4,0.036192942,0.023107097
2022-02-18,0.4,0.050641537,0.09219735,0.4,0.032250274,0.02491084
2022-02-22,0.4,0.045013946,0.099835195,0.4,0.028799834,0.026351025
2022-02-23,0.39146855,0.03859224,0.11998897,0.4,0.02364201,0.02630824
2022-02-24,0.37570694,0.037784673,0.1387721,0.4,0.022002028,0.025734259
2022-02-25,0.24199714,0.03710625,0.27342096,0.4,0.019390797,0.028084837
2022-02-28,0.14981787,0.041636765,0.3564924,0.4,0.02146062,0.030592347
2022-03-01,0.097474,0.05414985,0.4,0.4,0.024087757,0.024288392
2022-03-02,0.08208634,0.06730009,0.4,0.4,0.02712061,0.023492964
2022-03-03,0.08033736,0.06331245,0.4,0.4,0.0287955,0.027554695
2022-03-04,0.08788688,0.05811221,0.4,0.4,0.025618164,0.02838275
2022-03-07,0.09673532,0.053850908,0.4,0.4,0.024956552,0.02445722
2022-03-08,0.105595015,0.04680688,0.4,0.4,0.021193828,0.026404278
2022-03-09,0.101683065,0.05112718,0.4,0.4,0.023183752,0.024006005
2022-03-10,0.11642741,0.045186143,0.4,0.4,0.018355057,0.020031394
2022-03-11,0.11556024,0.046751656,0.4,0.4,0.019307645,0.018380456
2022-03-14,0.11324375,0.04980779,0.4,0.4,0.019231537,0.017716922
2022-03-15,0.115237,0.049009543,0.4,0.4,0.017760996,0.017992463
2022-03-16,0.117453605,0.048457228,0.4,0.39598772,0.015317678,0.022783762
2022-03-17,0.11277556,0.04854645,0.4,0.4,0.01633105,0.022346944
2022-03-18,0.12132449,0.0582762,0.3756314,0.4,0.01959288,0.025175048
2022-03-21,0.12713261,0.06998265,0.35055852,0.4,0.022462297,0.029863931
2022-03-22,0.16305998,0.08699614,0.28215796,0.4,0.029582635,0.038203284
2022-03-23,0.231999,0.0890018,0.2101687,0.4,0.03407774,0.034752768
2022-03-24,0.3601656,0.07860996,0.09509167,0.4,0.032623768,0.033509005
2022-03-25,0.4,0.07767725,0.05299838,0.4,0.04195003,0.02737434
2022-03-28,0.4,0.082288206,0.04343521,0.4,0.051710173,0.02256641
2022-03-29,0.4,0.08246609,0.04798048,0.4,0.04894681,0.02060662
2022-03-30,0.4,0.078709304,0.05170921,0.4,0.04766694,0.021914544
2022-03-31,0.4,0.077316076,0.052191947,0.4,0.048942175,0.021549804
2022-04-01,0.4,0.074384406,0.06380921,0.4,0.0420907,0.01971569
2022-04-04,0.4,0.06769757,0.07037188,0.4,0.04150091,0.020429643
2022-04-05,0.4,0.05558295,0.08517349,0.4,0.03655674,0.022686822
2022-04-06,0.4,0.05653513,0.087821834,0.4,0.036298476,0.019344565
2022-04-07,0.4,0.06568187,0.07104753,0.4,0.0436724,0.019598203
2022-04-08,0.4,0.058514185,0.07888535,0.4,0.041655567,0.0209449
2022-04-11,0.4,0.05283307,0.08857747,0.4,0.04218406,0.016405394
2022-04-12,0.4,0.048610985,0.10497504,0.4,0.03314498,0.013269
2022-04-13,0.4,0.044932853,0.105249606,0.4,0.032526728,0.017290814
2022-04-14,0.4,0.039270855,0.11120293,0.4,0.028169038,0.021357171
2022-04-18,0.4,0.035969533,0.1188984,0.4,0.025651332,0.019480733
2022-04-19,0.4,0.029335344,0.13013478,0.4,0.023281762,0.017248122
2022-04-20,0.4,0.03562007,0.12125561,0.4,0.027144307,0.015980016
2022-04-21,0.4,0.039767385,0.11480931,0.4,0.029790372,0.015632931
2022-04-22,0.4,0.047005855,0.10388507,0.4,0.0324243,0.016684774
2022-04-25,0.4,0.05055839,0.10159369,0.4,0.02990169,0.017946234
2022-04-26,0.4,0.056915455,0.091707446,0.4,0.030990664,0.020386439
2022-04-27,0.4,0.05902856,0.09151488,0.4,0.030223688,0.019232871
2022-04-28,0.4,0.037789304,0.11877015,0.4,0.021375393,0.022065155
2022-04-29,0.4,0.03709246,0.11609624,0.399039,0.02228783,0.025484463
2022-05-02,0.4,0.03921386,0.11837645,0.4,0.019698657,0.022711033
2022-05-03,0.3931127,0.03187572,0.13131268,0.4,0.018788183,0.024910731
2022-05-04,0.4,0.031677503,0.12333538,0.4,0.020846575,0.024140546
2022-05-05,0.4,0.038462725,0.10862607,0.4,0.029660331,0.023250874
2022-05-06,0.4,0.039309066,0.119257115,0.4,0.026007116,0.015426702
2022-05-09,0.4,0.038014878,0.11586256,0.4,0.025213644,0.020908913
2022-05-10,0.4,0.0426632,0.11871707,0.4,0.02135894,0.017260786
2022-05-11,0.4,0.040732276,0.11542213,0.4,0.020854915,0.022990674
2022-05-12,0.4,0.036258243,0.12565365,0.4,0.019256052,0.018832056
2022-05-13,0.4,0.03792331,0.12281705,0.4,0.019266985,0.01999266
2022-05-16,0.4,0.037322924,0.13216314,0.38733926,0.02018464,0.02299003
2022-05-17,0.4,0.03747478,0.13537723,0.38384765,0.019196436,0.024103919
2022-05-18,0.4,0.03582257,0.12253088,0.4,0.020467596,0.021178953
2022-05-19,0.4,0.03711065,0.12803982,0.4,0.016949177,0.017900355
2022-05-20,0.4,0.03385514,0.13019,0.4,0.015367848,0.020587016
2022-05-23,0.4,0.040919576,0.11830623,0.4,0.019882424,0.020891773
2022-05-24,0.4,0.048998784,0.10601572,0.4,0.026726387,0.01825911
2022-05-25,0.4,0.05752301,0.09892742,0.4,0.029564725,0.013984843
2022-05-26,0.4,0.056772754,0.099414386,0.4,0.028041573,0.015771288
2022-05-27,0.4,0.05928254,0.09450451,0.4,0.029783253,0.01642969
2022-05-31,0.4,0.06273969,0.08501779,0.4,0.033928063,0.018314458
2022-06-01,0.4,0.06629527,0.083678335,0.4,0.036535766,0.013490626
2022-06-02,0.4,0.06513484,0.083046064,0.4,0.036593594,0.0152255045
2022-06-03,0.4,0.0682429,0.07260336,0.4,0.04421162,0.014942125
2022-06-06,0.4,0.06684334,0.073369816,0.4,0.04765943,0.012127414
2022-06-07,0.4,0.065917425,0.070950165,0.4,0.05083855,0.012293861
2022-06-08,0.4,0.062071558,0.066042885,0.4,0.058356494,0.013529063
2022-06-09,0.4,0.060934417,0.06886837,0.4,0.056553468,0.013643746
2022-06-10,0.4,0.05466908,0.08738971,0.4,0.04623433,0.011706881
2022-06-13,0.4,0.05122389,0.10016583,0.4,0.035846636,0.0127636455
2022-06-14,0.4,0.043217406,0.11788391,0.4,0.026000319,0.012898362
2022-06-15,0.4,0.03226693,0.13141586,0.4,0.020358192,0.015959015
2022-06-16,0.4,0.029724821,0.13433884,0.4,0.01865805,0.017278286
2022-06-17,0.4,0.03468809,0.13115697,0.4,0.018053751,0.016101189
2022-06-21,0.4,0.03830651,0.12599994,0.39763623,0.017036831,0.021020487
2022-06-22,0.4,0.043041356,0.10714739,0.4,0.021728776,0.028082483
2022-06-23,0.4,0.056163028,0.09336813,0.4,0.02543584,0.025033005
2022-06-24,0.4,0.06815743,0.07570094,0.4,0.028803095,0.027338538
2022-06-27,0.4,0.071996436,0.06623687,0.4,0.03279185,0.028974844
2022-06-28,0.4,0.07676074,0.060108047,0.4,0.033737693,0.029393524
2022-06-29,0.4,0.0700289,0.07215813,0.4,0.032237187,0.025575781
2022-06-30,0.4,0.06663326,0.07792012,0.4,0.02843198,0.027014647
2022-07-01,0.4,0.06772815,0.07865158,0.4,0.027467014,0.026153259
2022-07-05,0.4,0.0681617,0.07292786,0.4,0.032743737,0.0261667
2022-07-06,0.4,0.06883607,0.0744605,0.4,0.031569727,0.025133705
2022-07-07,0.4,0.07255466,0.06685292,0.4,0.032263782,0.028328637
2022-07-08,0.4,0.07351093,0.058245458,0.4,0.039222945,0.029020667
2022-07-11,0.4,0.076986104,0.05336847,0.4,0.03865427,0.03099115
2022-07-12,0.4,0.08035514,0.05072496,0.4,0.038445406,0.030474497
2022-07-13,0.4,0.08004672,0.04500631,0.4,0.036920656,0.03802631
2022-07-14,0.4,0.07274902,0.049680773,0.4,0.03753758,0.04003263
2022-07-15,0.4,0.0711256,0.0556881,0.4,0.0382584,0.034927905
2022-07-18,0.4,0.072321534,0.054059856,0.4,0.046649374,0.026969235
