,port_ret
2022-06-03,-0.012130759
2022-06-06,-0.0019460728
2022-06-07,0.012552846
2022-06-08,-0.006917315
2022-06-09,-0.021989718
2022-06-10,-0.028185537
2022-06-13,-0.028044472
2022-06-14,-0.0033469456
2022-06-15,0.017174147
2022-06-16,-0.016435614
2022-06-17,-0.0009783957
2022-06-21,0.025863973
2022-06-22,0.0021669993
2022-06-23,0.015795408
2022-06-24,0.023939565
2022-06-27,-0.0037213906
2022-06-28,-0.024389056
2022-06-29,0.0044483882
2022-06-30,-0.008587648
2022-07-01,0.011872121
2022-07-05,0.0008886636
2022-07-06,0.0044633625
2022-07-07,0.008766308
2022-07-08,-0.0015691526
2022-07-11,-0.0067846603
2022-07-12,-0.02225575
2022-07-13,-0.0033577261
2022-07-14,-0.0007926613
2022-07-15,0.015247451
2022-07-18,-0.013628075
2022-07-19,0.007286683
2022-07-20,0.0030856885
2022-07-21,0.006472592
2022-07-22,-0.0060332203
2022-07-25,-0.00045639265
2022-07-26,-0.0101822
2022-07-27,0.029782152
2022-07-28,0.013956936
2022-07-29,0.011335083
2022-08-01,-0.0071314895
2022-08-02,-0.009093582
2022-08-03,0.018961303
2022-08-04,-0.0068164677
2022-08-05,-0.00025833692
2022-08-08,-0.006710762
2022-08-09,0.004056981
2022-08-10,0.015122607
2022-08-11,-0.009920876
2022-08-12,0.0055221673
2022-08-15,0.0043451046
2022-08-16,0.0029112224
2022-08-17,-0.00074364274
2022-08-18,-0.0036241368
2022-08-19,-0.0022709193
2022-08-22,-0.01595732
2022-08-23,-0.0043119425
2022-08-24,-0.0017944942
2022-08-25,0.0106228525
2022-08-26,-0.027525356
2022-08-29,-0.007731197
2022-08-30,-0.007978902
2022-08-31,-0.0065577435
2022-09-01,0.008025192
2022-09-02,-0.013352767
2022-09-06,-0.0043363404
2022-09-07,0.011130043
2022-09-08,0.0050709588
2022-09-09,0.012487022
2022-09-12,0.0074256626
2022-09-13,-0.040583625
2022-09-14,0.009994107
2022-09-15,-0.011210813
2022-09-16,0.0030318357
2022-09-19,-0.0013624211
2022-09-20,-0.0075120986
2022-09-21,-0.014111569
2022-09-22,0.009056587
2022-09-23,-0.009629927
2022-09-26,-0.0061643156
2022-09-27,-0.0020886231
2022-09-28,0.014830158
2022-09-29,-0.014279126
2022-09-30,-0.014360964
2022-10-03,0.020474734
2022-10-04,0.026234902
2022-10-05,0.00010227039
2022-10-06,-0.012691292
2022-10-07,-0.029618599
2022-10-10,-0.009286159
2022-10-11,-0.004272377
2022-10-12,0.001450493
2022-10-13,0.0293426
2022-10-14,-0.013989826
2022-10-17,0.027490187
2022-10-18,0.0036245522
2022-10-19,-0.008106342
2022-10-20,-8.25182e-05
2022-10-21,0.026520185
2022-10-24,0.015590785
2022-10-25,0.006735744
2022-10-26,-0.027929759
2022-10-27,-0.009910459
2022-10-28,0.029992051
2022-10-31,-0.010181505
2022-11-01,-0.00848859
2022-11-02,-0.024912417
2022-11-03,-0.013312859
2022-11-04,0.017397448
2022-11-07,0.016211098
2022-11-08,0.0042180447
2022-11-09,-0.016041515
2022-11-10,0.048496276
2022-11-11,-0.002600146
2022-11-14,-0.0043192003
2022-11-15,0.0026212938
2022-11-16,0.0021899827
2022-11-17,0.004136722
2022-11-18,0.002988685
2022-11-21,0.00052098586
2022-11-22,0.010089747
2022-11-23,0.0055852705
2022-11-25,-0.0017586809
2022-11-28,-0.013735849
2022-11-29,-0.0057860496
2022-11-30,0.03396637
2022-12-01,2.0079853e-05
2022-12-02,-0.00043396337
2022-12-05,-0.01164856
2022-12-06,-0.017140582
2022-12-07,0.00014881947
2022-12-08,0.006887887
2022-12-09,-0.0075869435
2022-12-12,0.01989392
2022-12-13,0.011071076
2022-12-14,-0.0003167081
2022-12-15,-0.023711072
2022-12-16,-0.012807468
2022-12-19,-0.007741014
2022-12-20,0.003804588
2022-12-21,0.0119747
2022-12-22,-0.015480812
2022-12-23,0.0036162517
2022-12-27,-0.0027150647
2022-12-28,-0.0078031765
2022-12-29,0.015683664
2022-12-30,-0.0029229769
2023-01-03,-0.00033978678
2023-01-04,-0.011644857
2023-01-05,-0.014697524
2023-01-06,0.012418994
2023-01-09,-0.007177715
2023-01-10,0.0036929825
2023-01-11,0.013971474
2023-01-12,0.002912576
2023-01-13,0.0029952764
2023-01-17,-0.0016514343
2023-01-18,-0.017418766
2023-01-19,-0.008298137
2023-01-20,0.0146738365
2023-01-23,0.0060731038
2023-01-24,0.00092226354
2023-01-25,0.00016760336
2023-01-26,0.013668457
2023-01-27,0.00013646814
2023-01-30,-0.026760448
2023-01-31,0.013821165
2023-02-01,0.012022967
2023-02-02,0.02320522
2023-02-03,-0.008160202
2023-02-06,-0.0069175274
2023-02-07,0.020259703
2023-02-08,-0.0031422046
2023-02-09,-0.011822915
2023-02-10,0.00275826
2023-02-13,0.016495137
2023-02-14,-0.0009888445
2023-02-15,-0.008125833
2023-02-16,-0.015485739
2023-02-17,0.00041562598
2023-02-21,-0.017833222
2023-02-22,-0.003666205
2023-02-23,0.0063267024
2023-02-24,-0.014187784
2023-02-27,0.0015791358
2023-02-28,-0.0076032965
2023-03-01,-0.0076674656
2023-03-02,0.007335278
2023-03-03,0.014752304
2023-03-06,0.008122736
2023-03-07,-0.011228193
2023-03-08,-0.003948306
2023-03-09,-0.010904159
2023-03-10,-0.005431734
2023-03-13,0.011608108
2023-03-14,0.015588894
2023-03-15,0.002816693
2023-03-16,0.017125085
2023-03-17,-0.0036137416
2023-03-20,-0.0031818568
2023-03-21,0.007410211
2023-03-22,-0.013113999
2023-03-23,0.0076350076
2023-03-24,0.007537883
2023-03-27,-0.0027692525
2023-03-28,-0.00513588
2023-03-29,0.013484726
2023-03-30,0.0058541927
2023-03-31,0.012298026
2023-04-03,0.005854412
2023-04-04,0.0026902722
2023-04-05,0.013671494
2023-04-06,0.00892864
2023-04-10,-0.0061229435
2023-04-11,-0.009095726
2023-04-12,-0.00034042844
2023-04-13,0.01675168
2023-04-14,-0.0017787109
2023-04-17,0.003480886
2023-04-18,-0.009889449
2023-04-19,0.0043183398
2023-04-20,-0.0015943366
2023-04-21,-0.0035873917
2023-04-24,-0.00230245
2023-04-25,-0.007975029
2023-04-26,0.02129571
2023-04-27,0.01690159
2023-04-28,0.0063862763
2023-05-01,-0.0022738033
2023-05-02,0.000495341
2023-05-03,-0.009478978
2023-05-04,-0.0030572924
2023-05-05,0.013453455
2023-05-08,-0.0032174196
2023-05-09,-0.0062773735
2023-05-10,0.008574515
2023-05-11,-0.0053346264
2023-05-12,-0.0034274778
2023-05-15,-0.0020059312
2023-05-16,0.0005716074
2023-05-17,0.0062654843
2023-05-18,0.0063604093
2023-05-19,0.0009732215
2023-05-22,-6.186021e-05
2023-05-23,-0.00874545
2023-05-24,-0.0020439303
2023-05-25,0.009444938
2023-05-26,0.009679288
2023-05-30,-0.0012262478
2023-05-31,-0.0028797635
2023-06-01,0.00639777
2023-06-02,0.012162434
2023-06-05,0.002640015
2023-06-06,-0.0028062148
2023-06-07,-0.010714957
2023-06-08,0.008083052
2023-06-09,0.001306177
2023-06-12,0.006949313
2023-06-13,0.005160419
2023-06-14,0.005340018
2023-06-15,0.020006869
2023-06-16,-0.006203674
2023-06-20,-0.006353421
2023-06-21,-0.0060802256
2023-06-22,0.011522173
2023-06-23,-0.0066831294
2023-06-26,-0.011504089
2023-06-27,0.0076329
2023-06-28,0.0015359136
2023-06-29,0.003541669
2023-06-30,0.013339335
2023-07-03,-0.008851628
2023-07-05,-0.002249246
2023-07-06,-0.0006595403
2023-07-07,-0.010616271
2023-07-10,-0.0056470525
2023-07-11,-0.0003950084
2023-07-12,0.0055339336
2023-07-13,0.008237424
2023-07-14,0.005255134
2023-07-17,0.0021255459
2023-07-18,0.015781889
2023-07-19,-0.0046830797
2023-07-20,0.015745237
2023-07-21,-0.00039145123
2023-07-24,0.0060376283
2023-07-25,0.00977522
2023-07-26,-0.0136566805
2023-07-27,-0.0073222625
2023-07-28,0.011936831
2023-07-31,-0.016883254
2023-08-01,0.0028084102
2023-08-02,-0.010708642
2023-08-03,0.0008981713
2023-08-04,-0.007196096
2023-08-07,0.011049039
2023-08-08,-0.0044668796
2023-08-09,-0.005826357
2023-08-10,-0.00121942
2023-08-11,0.002361917
2023-08-14,0.0040684678
2023-08-15,-0.006843845
2023-08-16,-0.0036949816
2023-08-17,-0.0016403935
2023-08-18,-0.0028680975
2023-08-21,-0.0046727126
2023-08-22,-0.0031186822
2023-08-23,0.0038726497
2023-08-24,-0.010238554
2023-08-25,0.010957271
2023-08-28,-0.0025138666
2023-08-29,0.008583364
2023-08-30,0.0013929856
2023-08-31,-0.006649426
2023-09-01,-0.00015834635
2023-09-05,0.006098582
2023-09-06,-0.011795103
2023-09-07,-0.0035611687
2023-09-08,0.0072972598
2023-09-11,0.010127823
2023-09-12,-0.005247181
2023-09-13,0.0045958646
2023-09-14,0.0051231156
2023-09-15,-0.016621584
2023-09-18,0.0029981725
2023-09-19,-0.00078116305
2023-09-20,-0.01020966
2023-09-21,-0.006500649
2023-09-22,-0.006101597
2023-09-25,0.0014938647
2023-09-26,-0.012127467
2023-09-27,-0.002273387
2023-09-28,0.0010986937
2023-09-29,-0.0017463574
2023-10-02,0.0058138
2023-10-03,-0.010925065
2023-10-04,0.006174532
2023-10-05,0.004004702
2023-10-06,0.012104999
2023-10-09,0.0072803176
2023-10-10,-0.0019125366
2023-10-11,-0.0010499363
2023-10-12,-0.0012963384
2023-10-13,-0.0004672456
2023-10-16,0.0072925827
2023-10-17,-0.0047948402
2023-10-18,-0.012323876
2023-10-19,-0.00019867254
2023-10-20,-0.0069266832
2023-10-23,-0.0028239735
2023-10-24,0.0008416976
2023-10-25,0.011929687
2023-10-26,-0.023576312
2023-10-27,-0.010505001
2023-10-30,0.014805641
2023-10-31,0.005461462
2023-11-01,0.011750272
2023-11-02,0.011046596
2023-11-03,0.008104967
2023-11-06,0.006297459
2023-11-07,0.002543377
2023-11-08,0.002832369
2023-11-09,-0.0064664013
2023-11-10,0.017076895
2023-11-13,-0.004770034
2023-11-14,0.012293876
2023-11-15,0.0041437475
2023-11-16,0.012283537
2023-11-17,-0.0026086092
2023-11-20,0.0102983145
2023-11-21,-0.005073046
2023-11-22,0.005699102
2023-11-24,0.0012479683
2023-11-27,-0.0016615181
2023-11-28,0.0055113384
2023-11-29,-0.0035464054
2023-11-30,0.007888419
2023-12-01,0.005936755
2023-12-04,-0.0050482196
2023-12-05,0.0029091905
2023-12-06,-0.0106451055
2023-12-07,-0.00046617337
2023-12-08,0.002829228
2023-12-11,-0.0020173523
2023-12-12,0.0035101296
2023-12-13,0.0035032663
2023-12-14,-0.003432208
2023-12-15,0.0009281652
2023-12-18,0.0027822163
2023-12-19,0.005092622
2023-12-20,-0.0132083185
2023-12-21,0.007674641
2023-12-22,0.0022379735
2023-12-26,0.0019286878
2023-12-27,0.00016550568
2023-12-28,0.0019478368
2023-12-29,0.00056605256
2024-01-02,0.0016676259
2024-01-03,0.0015554313
2024-01-04,-0.0046249167
2024-01-05,0.0012241056
2024-01-08,0.0095488485
2024-01-09,0.00016644738
2024-01-10,0.0081871385
2024-01-11,-0.0004615429
2024-01-12,0.0069250176
2024-01-16,-0.004979945
2024-01-17,-0.00221054
2024-01-18,0.008538874
2024-01-19,0.008499892
2024-01-22,0.0007873859
2024-01-23,-0.0034996625
2024-01-24,0.0022479193
2024-01-25,0.0055400888
2024-01-26,-0.002217124
2024-01-29,0.0051517584
2024-01-30,-0.0030080206
2024-01-31,-0.013568929
2024-02-01,0.005522011
2024-02-02,0.0028806692
2024-02-05,-0.0067244726
2024-02-06,0.006891993
2024-02-07,0.00835987
2024-02-08,-0.004289574
2024-02-09,0.0070718443
2024-02-12,-0.0022367183
2024-02-13,-0.013968692
2024-02-14,0.0022356885
2024-02-15,0.0054568867
2024-02-16,-0.0039454387
2024-02-20,0.0018593096
2024-02-21,0.0030192924
2024-02-22,0.015701892
2024-02-23,0.0014499789
2024-02-26,-0.0060992534
2024-02-27,0.0009891869
2024-02-28,0.0018027987
2024-02-29,0.0062364456
2024-03-01,0.0030576524
2024-03-04,-0.007937621
2024-03-05,-0.012149101
2024-03-06,-0.0015520549
2024-03-07,0.004927054
2024-03-08,-6.9821646e-05
2024-03-11,0.0038842806
2024-03-12,0.015057688
2024-03-13,-0.004535469
2024-03-14,0.00491302
2024-03-15,-0.010284917
2024-03-18,-0.0009965743
2024-03-19,0.0045078406
2024-03-20,0.0049901283
2024-03-21,-0.00015008938
2024-03-22,-0.0024030441
2024-03-25,-0.006960532
2024-03-26,-0.00014479042
2024-03-27,0.00920689
2024-03-28,-0.000814299
2024-04-01,0.0013520875
2024-04-02,-0.0035047645
2024-04-03,-0.009332467
2024-04-04,-0.008007242
2024-04-05,0.008318543
2024-04-08,-0.0036549016
2024-04-09,0.0037965318
2024-04-10,-0.009984375
2024-04-11,0.0057555833
2024-04-12,-0.010717134
