,AAPL,MSFT,JPM,XOM,JNJ,NVDA,ORCL,GOOGL,VZ,DIS,AMZN,HD,MCD,NKE,PG,KO,WMT,UNH,PFE,MRK,BAC,GS,CAT,HON,UPS,CVX,SHW,NEE,AMT,EWJ,CASH
2022-01-19,0.016430771,0.06666667,0.025589468,0.013788132,0.023303319,0.03921034,0.011891605,0.022932943,0.04079345,0.031119814,0.023963016,0.023680778,0.05795174,0.020423122,0.025326924,0.023113647,0.016071366,0.009384668,0.017829273,0.009959306,0.06459783,0.06666667,0.024137104,0.027818417,0.026908174,0.060026374,0.06666667,0.020538412,0.03918635,0.0628772,0.021146458
2022-01-20,0.016391015,0.06666667,0.031346798,0.012220558,0.02284695,0.038838815,0.014286038,0.023258107,0.040140312,0.034103315,0.020704659,0.022993596,0.056964643,0.01929908,0.023890788,0.021891698,0.019780638,0.00978627,0.02195273,0.011000608,0.055120878,0.06666667,0.023833793,0.027165765,0.0313437,0.057376314,0.06666667,0.020750627,0.039288856,0.061571572,0.021851884
2022-01-21,0.016207086,0.06666667,0.031315543,0.012370101,0.025039727,0.039445452,0.016257325,0.022752669,0.038747437,0.03406835,0.020467553,0.026345985,0.055048097,0.018422086,0.022618309,0.021542132,0.0171866,0.010631265,0.022748165,0.012036487,0.049992632,0.06666667,0.0239559,0.024470406,0.03449417,0.054011278,0.06666667,0.022005515,0.040031116,0.06666667,0.021121955
2022-01-24,0.014794202,0.06666667,0.032395184,0.012670671,0.024352362,0.038612843,0.019315379,0.024799291,0.040196978,0.03650976,0.01763838,0.029039618,0.050131544,0.017838288,0.020126294,0.022691516,0.017090095,0.012820023,0.021879794,0.012410839,0.044039626,0.06666667,0.023612345,0.021317193,0.03841323,0.05907003,0.06666667,0.022112785,0.039251763,0.06666667,0.0202033
2022-01-25,0.016497118,0.06666667,0.03604386,0.013596408,0.029928515,0.037625574,0.020158054,0.019938223,0.03494149,0.030295512,0.016863653,0.02750772,0.04470902,0.021862414,0.020355212,0.024893947,0.016349649,0.0126313865,0.019109407,0.012861776,0.045188725,0.06666667,0.025843829,0.020373698,0.03756243,0.060007684,0.06666667,0.02531139,0.0418934,0.06666667,0.020983241
2022-01-26,0.01681799,0.06666667,0.03225007,0.014700318,0.033522192,0.034481082,0.021540174,0.02433379,0.035782747,0.029099328,0.016117873,0.03179636,0.040753838,0.027037274,0.024075681,0.025576616,0.015497978,0.015958142,0.018144323,0.013364,0.040611967,0.059624273,0.03281717,0.021648156,0.04429787,0.0476369,0.06666667,0.026326556,0.03623611,0.06666667,0.019951226
2022-01-27,0.019126924,0.066198215,0.033726063,0.012836801,0.035398822,0.027517628,0.025947941,0.022214083,0.033854958,0.036181394,0.0121311685,0.038930565,0.0335378,0.029864702,0.029384797,0.025215095,0.017540736,0.01537264,0.019179704,0.01198896,0.033992592,0.06105481,0.036055062,0.024901532,0.052854598,0.035807293,0.06666667,0.029042825,0.02474839,0.06666667,0.022060556
2022-01-28,0.020360233,0.06666667,0.03300888,0.014524987,0.030482609,0.03182469,0.024852315,0.024269424,0.03935049,0.038991123,0.012594313,0.03477212,0.03264314,0.037702408,0.029913066,0.020657247,0.018206801,0.018228276,0.020651756,0.0119357975,0.028563391,0.046695817,0.048163474,0.020052485,0.061699934,0.026649255,0.06666667,0.027317597,0.024097487,0.06666667,0.021790883
2022-01-31,0.021099579,0.05592226,0.03588447,0.015878284,0.020077568,0.0318015,0.02645176,0.028639572,0.04050242,0.031672373,0.010723774,0.03170351,0.030899933,0.06601804,0.031073747,0.019091161,0.019627368,0.049300782,0.019620433,0.01607642,0.022356302,0.020981507,0.058098298,0.018289862,0.04911871,0.018913181,0.06666667,0.027649814,0.028294606,0.06666667,0.020899436
2022-02-01,0.020863516,0.046064995,0.0347306,0.017743828,0.015348692,0.03573753,0.02575697,0.036090355,0.032146066,0.03256599,0.0102107115,0.02913765,0.029203251,0.06666667,0.033366725,0.021398203,0.025742987,0.057228897,0.01826481,0.016986301,0.019855127,0.021278808,0.054354195,0.020715745,0.047713757,0.02055189,0.06666667,0.025193835,0.031342875,0.06666667,0.020405684
2022-02-02,0.02102077,0.044014547,0.038881246,0.01635054,0.016409023,0.03336462,0.017982014,0.031308442,0.01851278,0.022574943,0.0087601775,0.0428582,0.03272083,0.055177357,0.046534505,0.028217325,0.030181577,0.054193392,0.01452523,0.013484094,0.030462103,0.031346865,0.044935092,0.02411337,0.034162458,0.026992759,0.06666667,0.031776894,0.04117764,0.05710113,0.024193404
2022-02-03,0.019259972,0.040149048,0.03246462,0.016986853,0.012421601,0.038449645,0.014868825,0.034456253,0.018945841,0.025113735,0.009561691,0.04164591,0.036315866,0.053930126,0.046046823,0.028439283,0.038254157,0.049890667,0.013662959,0.012311178,0.03222663,0.03427104,0.04805737,0.024315238,0.035795003,0.029033097,0.06666667,0.03098175,0.041136306,0.04804146,0.026300395
2022-02-04,0.014744522,0.037734326,0.02903788,0.013743635,0.017450681,0.047810998,0.019990847,0.035201978,0.020548997,0.025091982,0.009861877,0.047976136,0.033511046,0.033308566,0.02790628,0.023458013,0.034637243,0.04292933,0.014160256,0.014381312,0.03993228,0.04590083,0.048453424,0.025294222,0.03854628,0.0362928,0.06666667,0.034679446,0.045766745,0.052952826,0.022028582
2022-02-07,0.018937869,0.03229673,0.025967214,0.012766179,0.021735536,0.044802517,0.021813031,0.02715695,0.01788194,0.02150633,0.011554856,0.04524015,0.031919453,0.0350008,0.0327874,0.027310379,0.03941461,0.047575004,0.018790007,0.016261207,0.036700007,0.035167642,0.06666667,0.025515758,0.03984387,0.023693588,0.061325986,0.042412743,0.043624457,0.05004197,0.024289157
2022-02-08,0.01804186,0.032717384,0.025201188,0.010621012,0.027019808,0.041765224,0.023125699,0.02291655,0.01738575,0.019682288,0.011290571,0.05332884,0.032484762,0.028663414,0.031689152,0.029654529,0.031467002,0.044512466,0.017753491,0.015789801,0.042385254,0.044612188,0.06290375,0.02791302,0.03407573,0.025722621,0.06666667,0.042725142,0.04399658,0.04979947,0.024088798
2022-02-09,0.02029432,0.025303954,0.0262459,0.011824047,0.028382054,0.03879814,0.028197411,0.023795534,0.017286312,0.022339836,0.010719648,0.05934235,0.03137276,0.029232865,0.032708224,0.032388687,0.033597965,0.050211214,0.018937197,0.017693063,0.038908962,0.044818863,0.05762124,0.033563033,0.032354996,0.025110982,0.05666706,0.04656098,0.04053042,0.04094218,0.024249805
2022-02-10,0.022179864,0.0268773,0.022314887,0.016302442,0.029653136,0.050566193,0.029095065,0.025991477,0.016192855,0.025287949,0.012732447,0.05019361,0.028252,0.032207496,0.030489609,0.027219767,0.03686637,0.046226285,0.018352667,0.017289272,0.030629434,0.047072828,0.06666667,0.031862464,0.038810626,0.021580381,0.044208787,0.050544124,0.039034728,0.04044045,0.024858821
2022-02-11,0.02575371,0.028688118,0.024167819,0.01245241,0.034898408,0.049916815,0.034325924,0.022130806,0.020216431,0.025657546,0.015786393,0.05092496,0.02833735,0.02919292,0.028811378,0.02241047,0.030661732,0.043797445,0.024857583,0.024366423,0.03507324,0.04156602,0.061982453,0.029432103,0.033358596,0.019848382,0.0422213,0.053298924,0.040808145,0.037791748,0.027264442
2022-02-14,0.021212846,0.038741827,0.021705022,0.012656274,0.0354832,0.05209893,0.031921968,0.021913227,0.024701789,0.028993351,0.014192417,0.05386026,0.025147377,0.024216423,0.025812605,0.027074937,0.02984472,0.030671675,0.02455608,0.018888075,0.031517252,0.049032483,0.06666667,0.024934402,0.043961097,0.02439635,0.055467185,0.044029437,0.03399284,0.04026125,0.022048032
2022-02-15,0.023152165,0.04767368,0.024503198,0.011809713,0.032133505,0.052418265,0.029446153,0.018563086,0.027351206,0.02835329,0.015237078,0.046184625,0.027079677,0.027746987,0.025842419,0.02424933,0.026933055,0.030305402,0.022884056,0.021059653,0.03522191,0.04453959,0.060510408,0.021918278,0.0378957,0.025976237,0.063525595,0.042340294,0.038729813,0.04264887,0.023766758
2022-02-16,0.024526281,0.053084172,0.025632668,0.01376138,0.025126843,0.047532156,0.025238834,0.021105628,0.027437488,0.02682167,0.016125845,0.04827102,0.02940104,0.03220953,0.03093566,0.019593464,0.025676478,0.04139892,0.018088566,0.022524685,0.042367104,0.040871616,0.048814703,0.02220704,0.028671762,0.025426185,0.06656218,0.03861879,0.042944804,0.043053012,0.025970466
2022-02-17,0.025155675,0.04875915,0.026762389,0.014753712,0.027741276,0.04614826,0.03048609,0.022140944,0.028722424,0.026241336,0.017943129,0.047906335,0.025592897,0.028056202,0.027455816,0.017957529,0.024119109,0.04178827,0.019275365,0.026422795,0.04301824,0.04028427,0.04858962,0.02302222,0.027887763,0.028562782,0.06652803,0.03961212,0.0406699,0.04400884,0.024387516
2022-02-18,0.021368926,0.04014741,0.037034176,0.0129088955,0.024492206,0.04373498,0.038269646,0.02687185,0.036625355,0.031289198,0.015485207,0.0424139,0.020948239,0.022457886,0.021532012,0.019511344,0.03126942,0.04131006,0.025262268,0.02980906,0.04520791,0.036773566,0.04080918,0.023915261,0.028928561,0.040994845,0.063457906,0.034960918,0.04391745,0.03681216,0.021480193
2022-02-22,0.021287784,0.04435544,0.039877884,0.01210755,0.024221113,0.037224285,0.036845345,0.025394712,0.034078814,0.025981998,0.015848149,0.043982066,0.021920526,0.024407752,0.021776319,0.017152747,0.023608202,0.050229546,0.021589259,0.034680154,0.058170106,0.031834457,0.029124873,0.023173405,0.02119224,0.039423417,0.06666667,0.036451556,0.05521474,0.039679416,0.022499477
2022-02-23,0.017206002,0.04141237,0.03265374,0.011409154,0.026815604,0.032672368,0.03415412,0.02657802,0.027437074,0.023869371,0.015817082,0.06505705,0.02657089,0.0203183,0.023429189,0.016780067,0.021007998,0.05161719,0.020652128,0.031236533,0.06666667,0.03509013,0.019961866,0.028484665,0.020853432,0.03967224,0.06666667,0.033682477,0.060378652,0.041724417,0.02012454
2022-02-24,0.015823409,0.050584666,0.02968122,0.012758797,0.033185758,0.036291596,0.03283326,0.026530359,0.0264896,0.027253337,0.015618025,0.06485401,0.027274614,0.021673486,0.02160207,0.014133645,0.01806351,0.037423745,0.019496387,0.022861596,0.05908185,0.044240296,0.023348346,0.026406411,0.028618697,0.038939834,0.06666667,0.032237772,0.05465656,0.053219903,0.018150562
2022-02-25,0.018666247,0.050838187,0.03226253,0.01373361,0.037847638,0.049102377,0.02940391,0.020789945,0.021655735,0.032793824,0.016679158,0.04490738,0.027055604,0.028858567,0.02093513,0.009926665,0.021356685,0.025568519,0.019767938,0.01911599,0.044729684,0.051873382,0.02792658,0.02701884,0.037444193,0.030723987,0.06666667,0.035417765,0.05852561,0.056898013,0.021509642
2022-02-28,0.018349672,0.039111134,0.028240295,0.018537771,0.020375568,0.038661256,0.028027836,0.03802923,0.018897614,0.03212856,0.014008533,0.05363754,0.02798859,0.04224786,0.03438157,0.016232679,0.03042633,0.05291979,0.019309822,0.01986275,0.03366101,0.03349642,0.025489377,0.034014303,0.03875943,0.02547421,0.057866048,0.033909157,0.05224033,0.05025153,0.023463786
2022-03-01,0.017963246,0.044404022,0.029368984,0.01936136,0.018909302,0.050598547,0.027325569,0.04021785,0.021748716,0.04784564,0.014614874,0.042333502,0.027789084,0.033122078,0.028382942,0.013821278,0.03586052,0.030004628,0.02422956,0.014999572,0.027881788,0.044951186,0.02851529,0.02878326,0.053385455,0.02773997,0.057486422,0.031965833,0.04559604,0.045404315,0.025389161
2022-03-02,0.017035844,0.0528023,0.029643303,0.02070154,0.01701563,0.06666667,0.023793595,0.039484207,0.026750805,0.061846245,0.01434086,0.024488416,0.025577247,0.03256012,0.0200709,0.01077319,0.037971575,0.018987373,0.026026275,0.0110631855,0.019704016,0.04877187,0.038851935,0.020654365,0.06666667,0.025256675,0.05848172,0.030527147,0.039988402,0.048292305,0.025205618
2022-03-03,0.0168835,0.06079712,0.024658233,0.019972667,0.015439183,0.0643906,0.017931687,0.036939006,0.023817565,0.049478315,0.015079364,0.025328076,0.03138223,0.03665394,0.024357766,0.012877613,0.034775887,0.018781882,0.018494893,0.01084771,0.028027592,0.056223474,0.03191462,0.023692014,0.05484828,0.024461966,0.06666667,0.030634163,0.042951953,0.053086713,0.028605307
2022-03-04,0.014745014,0.05593127,0.02298916,0.022647187,0.015133097,0.06666667,0.0175868,0.047858946,0.02649699,0.05693584,0.016504051,0.020028507,0.031089773,0.029584289,0.01990366,0.0125437295,0.040428113,0.014920124,0.02080597,0.009978261,0.025949264,0.062112913,0.032414146,0.02519775,0.061916705,0.02777382,0.060947802,0.026453665,0.03868697,0.05105487,0.024714652
2022-03-07,0.012649387,0.049234305,0.020559011,0.022248428,0.01585177,0.06666667,0.01762288,0.054353397,0.028823249,0.06666667,0.016697768,0.019197896,0.032987654,0.0259343,0.018634189,0.014484555,0.047936346,0.011081662,0.024437586,0.008370789,0.02375783,0.06666667,0.032413397,0.027821178,0.06666667,0.02821722,0.052397035,0.022683347,0.03219941,0.049055524,0.02368322
2022-03-08,0.012467667,0.051609676,0.0225144,0.022569183,0.018813215,0.06666667,0.019571787,0.05828717,0.03824843,0.06666667,0.017437965,0.013588263,0.02699301,0.02188907,0.015545728,0.014183337,0.04789206,0.0075982823,0.031085983,0.008493478,0.01734671,0.06666667,0.03905759,0.025400864,0.06666667,0.029845722,0.054737847,0.01979203,0.024430096,0.054252293,0.019681482
2022-03-09,0.012694276,0.05626525,0.023081567,0.018078782,0.023179526,0.05540792,0.018298632,0.04334849,0.034250904,0.06666667,0.015221888,0.017759502,0.02759384,0.021092998,0.0204347,0.017957922,0.043614894,0.0058858576,0.02431879,0.007649448,0.025050025,0.06666667,0.032957796,0.0331619,0.06666667,0.03526778,0.06666667,0.021135403,0.021499056,0.05689891,0.021227276
2022-03-10,0.015689543,0.043231703,0.023831168,0.023820547,0.020850502,0.04887451,0.020658158,0.050246906,0.028434748,0.06666667,0.012388527,0.022798058,0.025516992,0.029674457,0.026559303,0.019130426,0.044415463,0.010941818,0.019784745,0.008073062,0.020208608,0.06666667,0.031556122,0.03920043,0.06666667,0.026158227,0.06498547,0.026269356,0.021146903,0.052499842,0.023054413
2022-03-11,0.016053796,0.03734906,0.023302924,0.024169901,0.02835359,0.049061287,0.021194981,0.04439547,0.029473761,0.06063016,0.015758172,0.022241909,0.027224382,0.026828166,0.025176624,0.01904551,0.044628993,0.010508909,0.023348387,0.008397354,0.022536444,0.06666667,0.035288353,0.043766934,0.06666667,0.02500872,0.055201903,0.02719394,0.022548405,0.053729717,0.024248915
2022-03-14,0.015342746,0.038964614,0.021060597,0.019932315,0.034874037,0.048093256,0.022620238,0.03807262,0.031949494,0.053906616,0.018089809,0.024264095,0.032217663,0.024593709,0.023561774,0.019578768,0.03412388,0.011989214,0.025200173,0.009056092,0.023924615,0.06666667,0.033581812,0.045842297,0.06666667,0.023157433,0.057368975,0.027372804,0.024263805,0.05730215,0.026361065
2022-03-15,0.016536534,0.026089877,0.022474712,0.019587094,0.04655477,0.033488516,0.029462574,0.037337955,0.029275082,0.044639938,0.018602394,0.03478052,0.03408248,0.025056519,0.028719634,0.026829127,0.030634189,0.018639112,0.027960269,0.012749313,0.025310816,0.06666667,0.024604231,0.06666667,0.057095766,0.021421645,0.042368125,0.029363267,0.024699992,0.04997774,0.02832447
2022-03-16,0.018482493,0.019230055,0.021655207,0.026580187,0.036275476,0.03419235,0.034575436,0.045080286,0.024844946,0.04473132,0.017428575,0.039356254,0.034649055,0.034608267,0.03414226,0.03327253,0.036996767,0.03596868,0.026394341,0.016464293,0.019071097,0.04751166,0.023322567,0.06666667,0.0559978,0.018697806,0.02767643,0.030172395,0.027366789,0.03965898,0.028929036
2022-03-17,0.020842673,0.014395201,0.020698123,0.02846543,0.03649664,0.029291324,0.041807733,0.04292919,0.01696721,0.03947627,0.014225945,0.057878837,0.028413016,0.035740584,0.041123435,0.043352,0.038005713,0.047419798,0.02460561,0.017827852,0.017953834,0.04437254,0.02118061,0.06666667,0.0498109,0.017534157,0.022196202,0.036226194,0.027407922,0.029443078,0.027245313
2022-03-18,0.021923196,0.012735618,0.018799892,0.03170873,0.032737754,0.028335083,0.041661724,0.04339327,0.0154358465,0.039076958,0.013555913,0.06666667,0.028842956,0.03584681,0.043839503,0.047006745,0.037196092,0.055999286,0.02416226,0.016416239,0.016678922,0.041934438,0.021456627,0.06666667,0.0435114,0.01595218,0.019167861,0.03935687,0.026587244,0.024482595,0.028864658
2022-03-21,0.025675815,0.01193873,0.018966027,0.035179373,0.026133526,0.026753157,0.04713003,0.042186264,0.016116703,0.048138283,0.012563633,0.06560946,0.022767102,0.034999102,0.04520299,0.054923475,0.041275747,0.05306474,0.024953019,0.015335799,0.01322754,0.04089613,0.023920255,0.0631898,0.044906538,0.016085893,0.015869115,0.041605722,0.020584118,0.01731114,0.03349078
2022-03-22,0.024209477,0.013931039,0.017999327,0.033334453,0.020783506,0.029754955,0.045070436,0.049917243,0.018182043,0.057654306,0.012111056,0.064875655,0.023688292,0.032453883,0.042911824,0.046658766,0.041394103,0.05342314,0.025196452,0.013649747,0.0126456665,0.041141704,0.026929194,0.053969543,0.046809144,0.015986819,0.018388184,0.043029387,0.019878855,0.01852788,0.035493918
2022-03-23,0.027975969,0.0137656955,0.01837473,0.035578694,0.018156258,0.032236125,0.04680043,0.053040076,0.016617443,0.062276572,0.01204449,0.06377586,0.021805447,0.034328174,0.043571867,0.044099353,0.04241245,0.056374896,0.027677901,0.014668295,0.011265246,0.037017424,0.032038473,0.044634216,0.04458346,0.016196346,0.015649682,0.04400363,0.019155918,0.015903618,0.033971272
2022-03-24,0.023699587,0.017797232,0.015769158,0.037628405,0.016374847,0.03816233,0.046255052,0.06666667,0.019348614,0.06666667,0.012067724,0.06666667,0.022083346,0.025652643,0.03666523,0.039428,0.041685272,0.044242177,0.028738067,0.0119917095,0.011231802,0.043824047,0.0389779,0.03416228,0.05507364,0.020805169,0.01804847,0.03815963,0.01662336,0.017113732,0.028390573
2022-03-25,0.022118503,0.018056003,0.013525697,0.0411744,0.01303634,0.03772814,0.037685413,0.06666667,0.016832426,0.06666667,0.01186069,0.06666667,0.024188759,0.02753145,0.042768653,0.041697167,0.050049406,0.04173083,0.024582384,0.009883294,0.0102446405,0.046851814,0.037895214,0.03701195,0.06008067,0.020914208,0.01801614,0.032874428,0.015769403,0.016917264,0.02897471
2022-03-28,0.021431258,0.017513819,0.012673686,0.03790568,0.012833023,0.036413766,0.03675612,0.06666667,0.016441433,0.06666667,0.012621333,0.06666667,0.02798343,0.028110387,0.045646377,0.0457992,0.049935173,0.0457181,0.027251467,0.010890937,0.010493211,0.042737722,0.036294643,0.03857342,0.055539742,0.020951023,0.017585393,0.029838542,0.016629035,0.017581811,0.027850268
2022-03-29,0.022331236,0.014161342,0.013190747,0.038538557,0.013659619,0.035769228,0.039270252,0.06666667,0.015316684,0.06666667,0.0134322485,0.06666667,0.030597122,0.028268863,0.044497024,0.04088424,0.054129418,0.05279468,0.032653425,0.01162523,0.009773722,0.035855047,0.034285042,0.038843613,0.053851247,0.018086756,0.012678373,0.030863823,0.018110875,0.015930986,0.0306006
2022-03-30,0.022627642,0.01352396,0.013806364,0.04070511,0.012396758,0.033584394,0.044650067,0.06666667,0.015046622,0.06666667,0.013669355,0.06666667,0.027790543,0.031128714,0.04571022,0.040561464,0.052144904,0.06612663,0.03024165,0.014407186,0.01013165,0.032250434,0.030875584,0.039113875,0.04559096,0.020733848,0.010741905,0.02952547,0.018153654,0.014916184,0.029844848
2022-03-31,0.020302841,0.013232701,0.013119132,0.039333656,0.012799943,0.034052737,0.041861117,0.06666667,0.016417872,0.06666667,0.015375989,0.06666667,0.032752436,0.029608924,0.045546662,0.033524215,0.056760482,0.06534502,0.034598675,0.015762921,0.012482092,0.031181576,0.02689373,0.04284742,0.046130527,0.019692898,0.010905604,0.026073167,0.020262593,0.01589207,0.02724301
2022-04-01,0.017926957,0.014386126,0.013235785,0.036322787,0.015704397,0.037469283,0.046879336,0.06666667,0.018357541,0.06666667,0.016357942,0.06666667,0.034059864,0.022726258,0.035412297,0.031719193,0.051399097,0.050198026,0.038082976,0.015224673,0.013848472,0.03903645,0.02654351,0.043724753,0.052694496,0.025788486,0.012277203,0.026055204,0.020896891,0.018318325,0.025353676
2022-04-04,0.017861228,0.0146354735,0.01439308,0.040198065,0.01222711,0.03736938,0.0470016,0.06666667,0.0217547,0.06666667,0.016418844,0.06666667,0.032247916,0.029235173,0.03416837,0.02921432,0.054564662,0.058790956,0.04443892,0.016446888,0.0109045915,0.026290461,0.028299894,0.03702089,0.057426035,0.022534562,0.0106139835,0.023231741,0.0206663,0.018317385,0.023727465
2022-04-05,0.021420022,0.017191583,0.016010487,0.045788646,0.012182808,0.044236347,0.045437716,0.06666667,0.024051497,0.06666667,0.02154331,0.04613425,0.033094376,0.03354881,0.030489521,0.02297464,0.053184427,0.052123643,0.04802289,0.018099913,0.011244357,0.0258953,0.030712895,0.03459759,0.053638127,0.022280946,0.010224151,0.024001598,0.022464903,0.019352343,0.02671958
2022-04-06,0.020821298,0.015562531,0.01639137,0.044058077,0.014747061,0.04777867,0.047112107,0.06666667,0.025032796,0.06666667,0.024512092,0.041571204,0.034835953,0.03319296,0.025681254,0.01841862,0.049777657,0.04879824,0.059186604,0.01986773,0.010810184,0.024364995,0.029898714,0.03401147,0.058551494,0.020188324,0.009869117,0.022278057,0.024358964,0.020736935,0.02425219
2022-04-07,0.017126711,0.014214266,0.014809409,0.041439213,0.017761657,0.03978033,0.04438329,0.06666667,0.02255267,0.06666667,0.025686232,0.051077724,0.039712157,0.031449445,0.027810073,0.020885102,0.04591319,0.053132776,0.054110456,0.020747008,0.013458107,0.025231993,0.023616478,0.04414156,0.055179294,0.021474082,0.010360328,0.01853464,0.02651054,0.02370456,0.021863373
2022-04-08,0.018444223,0.015389131,0.017450249,0.03873958,0.018676933,0.033850007,0.047523256,0.06666667,0.023303526,0.057372943,0.02476217,0.04648665,0.03762046,0.035384465,0.029953891,0.024848748,0.038697224,0.06600165,0.056002047,0.023867283,0.013676346,0.020614298,0.02134595,0.04461188,0.05046908,0.019083759,0.012557727,0.018323,0.02851851,0.027014896,0.022743449
2022-04-11,0.021353165,0.016491504,0.020470958,0.042020462,0.021755422,0.032157883,0.059300117,0.06666667,0.025026187,0.049743757,0.022354275,0.03531439,0.030990876,0.04089286,0.026612002,0.028276145,0.028960591,0.06666667,0.05304258,0.029182505,0.012293704,0.017858002,0.020673353,0.0454172,0.0464576,0.017622413,0.016615415,0.022017973,0.028532322,0.034550596,0.020682411
2022-04-12,0.021996751,0.017390782,0.023200667,0.037908472,0.03313127,0.027916647,0.06666667,0.06666667,0.025181789,0.038649265,0.021161176,0.04174937,0.028572012,0.038211692,0.022413487,0.03026686,0.017437765,0.06666667,0.049832955,0.040834516,0.014859406,0.01544212,0.015691597,0.044659164,0.037131753,0.018980086,0.021112684,0.024709078,0.034729965,0.040670704,0.016157962
2022-04-13,0.021896042,0.023499018,0.02505744,0.03407964,0.034496088,0.02867027,0.06666667,0.054938454,0.029109411,0.037716903,0.019137695,0.037585843,0.029889481,0.045794453,0.021342186,0.030778738,0.014902063,0.06666667,0.042178616,0.039333276,0.01602587,0.015615153,0.01653047,0.037682258,0.038132936,0.01901691,0.029566769,0.023176385,0.037242096,0.04806004,0.015212159
2022-04-14,0.022023644,0.02795731,0.025974883,0.032267522,0.024557745,0.028448682,0.05950823,0.05093121,0.032960165,0.039280035,0.018161861,0.03132242,0.03359752,0.06289236,0.025283199,0.035377394,0.018064063,0.06666667,0.03651231,0.03429566,0.017275425,0.0144410245,0.01803386,0.033948768,0.039117996,0.020069638,0.03128134,0.019994259,0.036699977,0.04614873,0.016906098
