,port_ret
2023-02-16,-0.014512162
2023-02-17,-0.003738146
2023-02-21,-0.015857546
2023-02-22,-0.004059553
2023-02-23,0.006445168
2023-02-24,-0.013692756
2023-02-27,0.0008682732
2023-02-28,-0.008046236
2023-03-01,-0.0058354624
2023-03-02,0.008317803
2023-03-03,0.013743845
2023-03-06,0.008303618
2023-03-07,-0.011677902
2023-03-08,-0.004556421
2023-03-09,-0.009600445
2023-03-10,-0.0066995346
2023-03-13,0.011684866
2023-03-14,0.014929268
2023-03-15,0.0033745791
2023-03-16,0.017452864
2023-03-17,-0.0016145757
2023-03-20,-0.003026059
2023-03-21,0.006095041
2023-03-22,-0.012289397
2023-03-23,0.008326879
2023-03-24,0.008793211
2023-03-27,-0.0041842805
2023-03-28,-0.0055657853
2023-03-29,0.014402001
2023-03-30,0.0065039224
2023-03-31,0.012575574
2023-04-03,0.005006944
2023-04-04,0.0027630033
2023-04-05,0.012942194
2023-04-06,0.007939562
2023-04-10,-0.00642838
2023-04-11,-0.0040877196
2023-04-12,-0.0018791992
2023-04-13,0.016588613
2023-04-14,0.028619107
2023-04-17,0.0028927573
2023-04-18,0.007530369
2023-04-19,0.0011777875
2023-04-20,-0.0050207903
2023-04-21,-0.001330976
2023-04-24,0.0009746861
2023-04-25,-0.019548459
2023-04-26,0.02024287
2023-04-27,0.020012451
2023-04-28,0.007154301
2023-05-01,-0.0018091544
2023-05-02,-0.0013250068
2023-05-03,-0.009303672
2023-05-04,-0.0032443844
2023-05-05,0.013580629
2023-05-08,-0.0029523768
2023-05-09,-0.005517362
2023-05-10,0.006617163
2023-05-11,-0.0073362077
2023-05-12,-0.0021702829
2023-05-15,-0.00214913
2023-05-16,-0.0022478001
2023-05-17,0.008479541
2023-05-18,0.007878883
2023-05-19,0.0019142756
2023-05-22,-0.0023678667
2023-05-23,-0.002542621
2023-05-24,0.0024799327
2023-05-25,0.006311353
2023-05-26,0.006303593
2023-05-30,-0.0052828044
2023-05-31,-0.009985217
2023-06-01,0.009855787
2023-06-02,0.01538656
2023-06-05,-0.000253641
2023-06-06,0.00026887472
2023-06-07,-0.004096734
2023-06-08,0.003613173
2023-06-09,0.0014595803
2023-06-12,0.006692647
2023-06-13,0.0060361954
2023-06-14,0.0022869895
2023-06-15,0.019402694
2023-06-16,-0.0066049974
2023-06-20,-0.0077492977
2023-06-21,-0.006160282
2023-06-22,0.0015749596
2023-06-23,-0.008086353
2023-06-26,-0.007576242
2023-06-27,0.008212574
2023-06-28,0.0001793236
2023-06-29,0.01427458
2023-06-30,0.014035277
2023-07-03,-0.0014995293
2023-07-05,-0.00334743
2023-07-06,-0.0037464686
2023-07-07,-0.0030843695
2023-07-10,-0.00078025693
2023-07-11,0.006481048
2023-07-12,0.007984753
2023-07-13,-2.3319706e-05
2023-07-14,-0.009759646
2023-07-17,0.0034902727
2023-07-18,0.014088485
2023-07-19,-0.002023643
2023-07-20,0.0054906243
2023-07-21,-0.002191637
2023-07-24,0.010468081
2023-07-25,0.0045077256
2023-07-26,-0.012422765
2023-07-27,-0.01268277
2023-07-28,0.012592087
2023-07-31,-0.0016998142
2023-08-01,-0.0013996869
2023-08-02,-0.016029576
2023-08-03,0.0026457424
2023-08-04,-0.002177333
2023-08-07,0.00593194
2023-08-08,-0.0066511403
2023-08-09,-0.010021115
2023-08-10,-0.00041040053
2023-08-11,0.0015799669
2023-08-14,0.0044044936
2023-08-15,-0.01382108
2023-08-16,-0.0035501586
2023-08-17,-0.007319064
2023-08-18,-0.0004357026
2023-08-21,0.0038581176
2023-08-22,-0.007418145
2023-08-23,0.0021232895
2023-08-24,-0.009539253
2023-08-25,0.012499302
2023-08-28,-0.002274189
2023-08-29,0.007920794
2023-08-30,0.0013342581
2023-08-31,-0.0060222535
2023-09-01,0.0011630284
2023-09-05,0.006379802
2023-09-06,-0.009398024
2023-09-07,-0.001451192
2023-09-08,0.007928927
2023-09-11,0.0097750835
2023-09-12,-0.005470368
2023-09-13,0.0045481157
2023-09-14,0.005064486
2023-09-15,-0.016636413
2023-09-18,0.0030603593
2023-09-19,-0.00074811187
2023-09-20,-0.010337515
2023-09-21,-0.006387207
2023-09-22,-0.0061495574
2023-09-25,0.0013802628
2023-09-26,-0.012350064
2023-09-27,-0.0025683364
2023-09-28,0.0005208782
2023-09-29,-0.0022537683
