,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-01-04,0.08766968,0.14497644,0.004750438,0.024327312,0.032921493,0.70535463
2022-01-05,0.09457559,0.17731957,0.009706898,0.052689966,0.023389041,0.6423189
2022-01-06,0.0760757,0.35656658,0.010278946,0.096097365,0.023712784,0.4372686
2022-01-07,0.08389685,0.4,0.02130702,0.23724474,0.024916125,0.23263526
2022-01-10,0.077892415,0.4,0.029257182,0.4,0.025120854,0.067729555
2022-01-11,0.09219082,0.4,0.05222376,0.4,0.034227397,0.021358028
2022-01-12,0.100987814,0.4,0.047453497,0.4,0.028662406,0.022896286
2022-01-13,0.10355816,0.4,0.046106063,0.4,0.024485871,0.025849907
2022-01-14,0.099495605,0.4,0.06093386,0.4,0.024996806,0.01457373
2022-01-18,0.09606853,0.4,0.044896737,0.4,0.0304399,0.028594833
2022-01-19,0.09952132,0.4,0.04713533,0.4,0.032125417,0.02121793
2022-01-20,0.09731929,0.4,0.050548986,0.4,0.029978912,0.022152811
2022-01-21,0.10238512,0.4,0.054987565,0.4,0.031199131,0.011428183
2022-01-24,0.08819328,0.4,0.06618815,0.4,0.031371847,0.014246721
2022-01-25,0.08864271,0.4,0.0691626,0.4,0.032132365,0.01006233
2022-01-26,0.08447975,0.4,0.07642003,0.4,0.030419996,0.008680224
2022-01-27,0.07644057,0.4,0.08352274,0.4,0.030004228,0.010032469
2022-01-28,0.07228386,0.4,0.08667812,0.4,0.03163189,0.0094061345
2022-01-31,0.09127406,0.4,0.045003194,0.4,0.038327284,0.025395462
2022-02-01,0.10490999,0.4,0.03866444,0.4,0.03766617,0.018759392
2022-02-02,0.11970661,0.4,0.038841248,0.4,0.02629379,0.015158354
2022-02-03,0.12445415,0.4,0.035202067,0.4,0.026878003,0.013465782
2022-02-04,0.114683814,0.4,0.04722228,0.4,0.029043049,0.009050859
2022-02-07,0.11742668,0.4,0.04893263,0.4,0.027217802,0.0064228885
2022-02-08,0.11948516,0.4,0.05063579,0.4,0.022160428,0.007718618
2022-02-09,0.11499345,0.4,0.052151855,0.4,0.025000632,0.0078540575
2022-02-10,0.112432994,0.4,0.052435778,0.4,0.023643581,0.011487646
2022-02-11,0.096080095,0.4,0.07197543,0.4,0.024978327,0.0069661457
2022-02-14,0.08485448,0.4,0.081271164,0.4,0.02694227,0.006932083
2022-02-15,0.07754332,0.4,0.078923166,0.4,0.03163959,0.011893926
2022-02-16,0.079042055,0.4,0.06801312,0.4,0.036076404,0.016868426
2022-02-17,0.079158515,0.4,0.07032365,0.4,0.035302117,0.015215713
2022-02-18,0.067280866,0.4,0.08094217,0.4,0.038442034,0.0133349355
