,port_ret
2022-12-01,-0.0002602581
2022-12-02,-0.00050808256
2022-12-05,-0.015549105
2022-12-06,-0.014289249
2022-12-07,0.00065170653
2022-12-08,0.010412873
2022-12-09,-0.009162594
2022-12-12,0.015884876
2022-12-13,0.009065127
2022-12-14,-0.0030394732
2022-12-15,-0.020053895
2022-12-16,-0.0118698785
2022-12-19,-0.0071731005
2022-12-20,0.0022408818
2022-12-21,0.016947053
2022-12-22,-0.011785867
2022-12-23,0.0063215755
2022-12-27,-0.0040445817
2022-12-28,-0.009842592
2022-12-29,0.014191309
2022-12-30,-0.003476441
2023-01-03,0.0014330545
2023-01-04,0.0020054274
2023-01-05,-0.012960353
2023-01-06,0.01956931
2023-01-09,-0.0031989934
2023-01-10,0.0036732163
2023-01-11,0.011433481
2023-01-12,0.006139434
2023-01-13,0.005906654
2023-01-17,-0.0070943097
2023-01-18,-0.016341066
2023-01-19,-0.008922828
2023-01-20,0.014675181
2023-01-23,0.0061372863
2023-01-24,0.0032998556
2023-01-25,0.00023942102
2023-01-26,0.0017714938
2023-01-27,0.0027956965
2023-01-30,-0.009101853
2023-01-31,0.0139678335
2023-02-01,0.007858106
2023-02-02,0.010335538
2023-02-03,-0.012379857
2023-02-06,-0.0030314561
2023-02-07,0.0060413894
2023-02-08,-0.010046458
2023-02-09,-0.009800665
2023-02-10,0.0021754461
2023-02-13,0.0109142745
2023-02-14,0.000101366306
2023-02-15,0.0020602874
2023-02-16,-0.014509389
2023-02-17,-9.949254e-05
2023-02-21,-0.019818755
2023-02-22,-0.00338175
2023-02-23,0.009862761
2023-02-24,-0.008066263
2023-02-27,0.0018735089
2023-02-28,-0.005111275
2023-03-01,-0.0048668357
2023-03-02,0.008539721
2023-03-03,0.014038274
2023-03-06,0.0012153334
2023-03-07,-0.014468449
2023-03-08,0.0013656982
2023-03-09,-0.01869478
2023-03-10,-0.00968415
2023-03-13,-0.0020766072
2023-03-14,0.014036929
2023-03-15,-0.0044087726
2023-03-16,0.015307758
2023-03-17,-0.008027475
2023-03-20,0.008816767
2023-03-21,0.010388718
2023-03-22,-0.013893884
2023-03-23,0.0028482475
2023-03-24,0.0040366184
2023-03-27,0.0035625824
2023-03-28,-0.0023777867
2023-03-29,0.011895751
2023-03-30,0.005439429
2023-03-31,0.013401984
2023-04-03,0.0060822363
2023-04-04,-0.0039310767
2023-04-05,0.0007604991
2023-04-06,0.0035370756
2023-04-10,0.0016590629
2023-04-11,0.0016482276
2023-04-12,-0.0038748214
2023-04-13,0.010649106
2023-04-14,0.00024203921
2023-04-17,0.0038009414
2023-04-18,-9.067888e-05
2023-04-19,-0.0021951597
2023-04-20,-0.003724725
2023-04-21,0.0029174816
2023-04-24,0.0031449522
2023-04-25,-0.0136558255
2023-04-26,-0.008616693
2023-04-27,0.018647352
2023-04-28,0.005928118
2023-05-01,-0.0014554241
2023-05-02,-0.009748983
2023-05-03,-0.0071350154
2023-05-04,-0.008838209
2023-05-05,0.015655017
2023-05-08,0.00024383771
2023-05-09,-0.004189279
2023-05-10,0.002427238
2023-05-11,-0.0038654688
2023-05-12,-0.00044304685
2023-05-15,-0.0011792248
2023-05-16,-0.0088129565
2023-05-17,0.013630942
2023-05-18,0.006588835
2023-05-19,-0.0038868794
2023-05-22,-0.004328593
2023-05-23,-0.006718099
2023-05-24,-0.0044592135
2023-05-25,0.0088096615
2023-05-26,0.008883403
2023-05-30,-0.0019528266
2023-05-31,-0.0072261263
2023-06-01,0.008875513
2023-06-02,0.017009879
2023-06-05,-0.0035628092
2023-06-06,0.0032285517
2023-06-07,-0.0022004817
2023-06-08,0.0059369537
2023-06-09,0.0002489297
2023-06-12,0.007420808
2023-06-13,0.005886619
2023-06-14,0.00044216085
2023-06-15,0.010516651
2023-06-16,-0.0037145726
2023-06-20,-0.006034821
2023-06-21,-0.0022696978
2023-06-22,0.00019573915
2023-06-23,-0.008275886
2023-06-26,-0.003195811
2023-06-27,0.0061798426
2023-06-28,-0.00018632945
2023-06-29,0.0064531737
2023-06-30,0.010221649
2023-07-03,0.00045123463
2023-07-05,-0.0029141677
2023-07-06,-0.011460987
2023-07-07,-0.0036014386
2023-07-10,-0.0024255577
2023-07-11,0.0066858283
2023-07-12,0.006512827
2023-07-13,0.0068129133
2023-07-14,-0.0017637218
2023-07-17,-0.0036938335
2023-07-18,0.008341364
2023-07-19,0.0044613676
2023-07-20,0.0028305196
2023-07-21,0.0036567803
2023-07-24,0.005669559
2023-07-25,-7.169261e-05
2023-07-26,-0.00015769665
2023-07-27,-0.0049751475
2023-07-28,0.0044871797
2023-07-31,0.0033034876
2023-08-01,-0.0008046914
2023-08-02,-0.011302221
2023-08-03,-0.002674227
2023-08-04,-0.00456784
2023-08-07,0.008240141
2023-08-08,-0.0038745473
2023-08-09,-0.0044634733
2023-08-10,0.0011602982
2023-08-11,0.0020702798
2023-08-14,0.0021560774
2023-08-15,-0.011422035
2023-08-16,-0.008469307
2023-08-17,-0.0035406211
2023-08-18,0.00031869067
2023-08-21,0.0008503181
2023-08-22,-0.005156112
2023-08-23,0.009500933
2023-08-24,-0.012020298
2023-08-25,0.0056322194
2023-08-28,0.0046253754
2023-08-29,0.012374185
2023-08-30,0.0016537828
2023-08-31,-0.0014234873
2023-09-01,0.0006769125
2023-09-05,-0.0056734798
2023-09-06,-0.007223975
2023-09-07,-0.00012785624
2023-09-08,0.0006117905
2023-09-11,0.005832585
2023-09-12,-0.0067682997
2023-09-13,0.0016148685
2023-09-14,0.01149242
2023-09-15,-0.0070000845
2023-09-18,-0.0021951648
2023-09-19,-0.0050310865
2023-09-20,-0.0040242737
2023-09-21,-0.013961508
2023-09-22,-0.0033787957
2023-09-25,0.0018043238
2023-09-26,-0.013392668
2023-09-27,-0.0025112913
2023-09-28,0.0056850053
2023-09-29,0.0014563239
2023-10-02,-0.0039735413
2023-10-03,-0.01274775
2023-10-04,0.0014778317
2023-10-05,-0.0006793074
2023-10-06,0.008132706
2023-10-09,0.0047989287
2023-10-10,0.0066700946
2023-10-11,0.00325604
2023-10-12,-0.0052582123
2023-10-13,-0.0008142341
2023-10-16,0.010478035
2023-10-17,-0.0006666203
2023-10-18,-0.013257576
2023-10-19,-0.006030667
2023-10-20,-0.0076823253
2023-10-23,-0.0013191612
2023-10-24,0.014035106
2023-10-25,-0.009119873
2023-10-26,-0.0039937687
2023-10-27,-0.014240843
2023-10-30,0.016099542
2023-10-31,0.0071563823
2023-11-01,0.0038392406
2023-11-02,0.017230576
2023-11-03,0.0077602724
2023-11-06,-0.0010108581
2023-11-07,0.00077391136
2023-11-08,-0.0016427541
2023-11-09,-0.0063744728
2023-11-10,0.00894411
2023-11-13,0.00016991273
2023-11-14,0.02070918
2023-11-15,0.002182311
2023-11-16,0.00012113985
2023-11-17,0.0024247412
2023-11-20,0.005191277
2023-11-21,-0.0023640213
2023-11-22,0.0038593519
2023-11-24,0.002496856
2023-11-27,-0.0016192991
2023-11-28,-0.00010424264
2023-11-29,0.00082689844
2023-11-30,0.0067306734
2023-12-01,0.0054130307
2023-12-04,-0.0022027034
2023-12-05,-0.001278421
2023-12-06,-0.0022552686
2023-12-07,0.0030215515
2023-12-08,0.00093180843
2023-12-11,0.0011395122
2023-12-12,-0.0072025284
2023-12-13,0.012639627
2023-12-14,0.0054447916
2023-12-15,0.0020318998
2023-12-18,0.0018302839
2023-12-19,0.005526462
2023-12-20,-0.012143442
2023-12-21,0.008337952
2023-12-22,0.0014772846
2023-12-26,0.0025047844
2023-12-27,0.0011582627
2023-12-28,0.0017387575
2023-12-29,-0.0015672575
2024-01-02,0.0021493393
2024-01-03,-0.005332105
2024-01-04,-0.0022762143
