Date,AAPL,MSFT,JPM,XOM,JNJ,NVDA,ORCL,GOOGL,VZ,DIS,AMZN,HD,MCD,NKE,PG,KO,WMT,UNH,PFE,MRK,BAC,GS,CAT,HON,UPS,CVX,SHW,NEE,AMT,EWJ
2024-04-03,167.9652099609375,413.1992492675781,189.00555419921875,110.81896209716795,144.58204650878906,88.7110595703125,122.78082275390624,153.45973205566406,36.381839752197266,115.7345962524414,182.41000366210935,337.4735412597656,259.3017578125,84.8370361328125,146.12037658691406,55.76105499267578,57.998077392578125,434.9162292480469,23.08935546875,120.15997314453124,35.36861801147461,393.176025390625,363.8205261230469,186.01812744140625,131.21575927734375,144.5662078857422,326.987060546875,58.21088790893555,176.2440643310547,65.43855285644531
2024-04-04,167.14346313476562,410.6736145019531,187.5675048828125,111.2091064453125,142.93246459960938,85.6607437133789,120.78700256347656,149.11109924316406,36.050636291503906,113.8961410522461,180.0,335.3918762207031,254.17286682128903,83.65364837646484,145.4653778076172,55.26710510253906,58.06638717651367,430.7916564941406,22.605852127075195,118.08795166015624,34.877384185791016,385.8158264160156,358.0115966796875,184.21405029296875,129.25961303710938,144.79147338867188,322.65380859375,59.30902862548828,174.4019775390625,64.76000213623047
2024-04-05,167.89593505859375,418.1817932128906,189.2931671142578,112.74181365966795,142.82936096191406,87.75776672363281,121.47754669189452,151.06253051757812,35.770381927490234,115.15095520019533,185.07000732421875,335.5700378417969,250.9732208251953,83.43762969970703,146.07359313964844,55.46281433105469,58.407955169677734,431.1322326660156,22.614334106445312,118.39319610595705,35.05687713623047,387.5442810058594,367.2187194824219,185.2476348876953,130.43157958984375,145.61141967773438,324.6003723144531,59.727813720703125,174.2828369140625,64.94590759277344
2024-04-08,166.7771453857422,417.2678833007813,190.28060913085935,111.98009490966795,142.0795440673828,86.88526916503906,120.94261169433594,153.390380859375,35.439178466796875,114.14904022216795,185.19000244140625,339.4895324707031,251.7919464111328,84.527099609375,146.01744079589844,55.239139556884766,58.33964538574219,431.3781433105469,22.54647445678711,117.07042694091795,35.425296783447266,389.8900451660156,361.5743713378906,185.82083129882812,129.35440063476562,145.31410217285156,325.0404968261719,60.36064147949219,172.48658752441406,65.27123260498047
2024-04-09,167.98500061035156,418.9287109375,189.00555419921875,112.56531524658205,142.7356414794922,85.11131286621094,120.24009704589844,155.1239013671875,35.244998931884766,114.75214385986328,185.6699981689453,338.8988037109375,253.5612030029297,85.46627807617188,146.59764099121094,55.65854263305664,58.349403381347656,434.8973388671875,22.716123580932617,117.2091827392578,35.642578125,390.0514831542969,360.05438232421875,186.4315643310547,129.75082397460938,145.9718780517578,327.24139404296875,60.84456634521485,176.70230102539062,65.5129165649414
2024-04-10,166.11378479003906,415.9607849121094,187.3949737548828,113.51280212402344,140.7767333984375,86.79153442382812,118.79598999023438,154.66822814941406,34.968833923339844,113.99341583251952,185.9499969482422,328.71551513671875,252.83657836914065,83.5879135131836,147.140380859375,54.912940979003906,59.15940856933594,425.74945068359375,22.325929641723633,117.24617767333984,34.62232971191406,380.6019592285156,360.2190246582031,183.8381805419922,126.89847564697266,146.57557678222656,314.1439514160156,59.56960678100586,166.7587127685547,64.49043273925781
2024-04-11,173.3016815185547,420.5502624511719,187.35659790039065,113.13195037841795,139.45523071289062,90.35836029052734,120.24983978271484,157.9073944091797,34.65815734863281,113.95451354980467,189.0500030517578,325.7243347167969,252.78953552246097,86.40547943115234,145.83030700683594,55.03410720825195,58.64216995239258,417.8692626953125,22.3428955078125,116.691162109375,34.33892059326172,377.4869689941406,360.1318664550781,184.9845428466797,128.40650939941406,145.87274169921875,312.93096923828125,59.50445938110352,165.1867218017578,65.05744934082031
2024-04-12,174.7966766357422,414.6242370605469,175.23878479003906,111.8128890991211,138.264892578125,87.93527221679688,118.17152404785156,156.2432098388672,34.278438568115234,110.90015411376952,186.1300048828125,321.50469970703125,251.6320343017578,86.40547943115234,145.35305786132812,54.31647491455078,58.69096374511719,415.4853210449219,21.93573570251465,116.3119125366211,33.809906005859375,369.8988342285156,353.984130859375,184.31741333007812,124.8734130859375,143.232666015625,311.2975158691406,58.704124450683594,165.7045440673828,64.19298553466797
2024-04-15,170.9750213623047,406.5067138671875,175.33465576171875,111.17193603515624,138.33050537109375,85.7564697265625,116.97136688232422,153.40028381347656,34.61500930786133,109.86906433105467,183.6199951171875,316.87255859375,250.5404052734375,87.43859100341797,145.4653778076172,54.18598556518555,58.48603439331055,421.5681457519531,21.97814559936523,116.72816467285156,33.96105194091797,380.7159423828125,352.3189392089844,182.32537841796875,124.82171630859376,141.99818420410156,307.1109924316406,58.39700698852539,164.7058868408203,63.92341613769531
2024-04-16,167.69790649414062,407.4304504394531,173.33099365234375,110.2523193359375,135.38746643066406,87.16647338867188,117.69342041015624,152.9446258544922,34.32158279418945,110.7737045288086,183.32000732421875,313.9656982421875,249.7875213623047,87.71094512939453,145.93324279785156,54.11143112182617,58.39820098876953,443.5721740722656,21.791532516479492,115.6829071044922,32.76131820678711,376.8981018066406,348.417236328125,179.20579528808594,123.1327133178711,140.8177947998047,301.64306640625,57.41984939575195,159.24099731445312,63.03108596801758
