,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-04-28,0.07672883,0.4,0.041977346,0.04050088,0.4,0.040792946
2022-04-29,0.06461192,0.4,0.04579941,0.064391635,0.4,0.025197033
2022-05-02,0.08711595,0.4,0.031289082,0.049934637,0.4,0.03166033
2022-05-03,0.099430576,0.4,0.028121777,0.040348005,0.4,0.032099646
2022-05-04,0.12838447,0.4,0.018527968,0.029564913,0.4,0.023522655
2022-05-05,0.1424968,0.4,0.015034169,0.022178467,0.4,0.020290576
2022-05-06,0.14396653,0.4,0.011860416,0.020405501,0.4,0.023767557
2022-05-09,0.15436205,0.4,0.008504522,0.012766359,0.4,0.024367059
2022-05-10,0.1353788,0.4,0.01401549,0.01869354,0.4,0.031912174
2022-05-11,0.12727185,0.3999392,0.015441663,0.022312604,0.4,0.035034668
2022-05-12,0.11508915,0.3905461,0.023316005,0.02749632,0.4,0.043552414
2022-05-13,0.11273257,0.4,0.0228343,0.028810097,0.4,0.035623036
2022-05-16,0.116966315,0.4,0.020257495,0.020240515,0.4,0.042535678
2022-05-17,0.12341073,0.4,0.019426513,0.019299861,0.4,0.037862893
2022-05-18,0.12794891,0.4,0.01952176,0.023864374,0.4,0.028664956
2022-05-19,0.13326186,0.4,0.015388227,0.019297797,0.4,0.03205212
2022-05-20,0.15246564,0.38822162,0.012758716,0.015130016,0.4,0.031423993
2022-05-23,0.117458895,0.4,0.017938448,0.028060393,0.4,0.036542267
2022-05-24,0.13030824,0.4,0.022995759,0.019632546,0.4,0.027063455
2022-05-25,0.1263093,0.4,0.02236517,0.022965131,0.4,0.028360398
2022-05-26,0.1324508,0.4,0.019964535,0.017286543,0.4,0.030298121
2022-05-27,0.12926757,0.4,0.020716634,0.017599782,0.4,0.03241601
2022-05-31,0.14029779,0.4,0.016660355,0.015471577,0.4,0.02757028
2022-06-01,0.14846338,0.4,0.012591091,0.0133669535,0.4,0.025578577
2022-06-02,0.15740822,0.4,0.010264801,0.010435192,0.39527145,0.026620328
2022-06-03,0.2781226,0.4,0.010191564,0.012333907,0.2822439,0.017108025
2022-06-06,0.4,0.4,0.0131612765,0.011406887,0.15498103,0.020450804
2022-06-07,0.4,0.4,0.029524636,0.021886587,0.13317108,0.015417698
2022-06-08,0.4,0.4,0.0395355,0.029330034,0.11970118,0.011433286
2022-06-09,0.4,0.4,0.04172248,0.027542239,0.11434356,0.016391717
2022-06-10,0.4,0.4,0.051743153,0.03174131,0.100622155,0.015893385
2022-06-13,0.4,0.4,0.049995124,0.031192668,0.098728426,0.020083783
2022-06-14,0.4,0.4,0.035401747,0.03070985,0.10585631,0.0280321
2022-06-15,0.4,0.4,0.043085318,0.04253688,0.097673565,0.016704237
2022-06-16,0.4,0.4,0.029718831,0.02574508,0.11155711,0.032978974
2022-06-17,0.4,0.4,0.036336027,0.025523717,0.103923544,0.034216717
2022-06-21,0.4,0.4,0.028043913,0.023546476,0.111477666,0.036931947
2022-06-22,0.4,0.4,0.023074823,0.011659894,0.1325292,0.032736085
2022-06-23,0.34960315,0.4,0.025033675,0.019417748,0.16700763,0.038937803
2022-06-24,0.28534487,0.4,0.02904625,0.016947463,0.22433317,0.044328246
2022-06-27,0.19114326,0.4,0.023814417,0.019922843,0.3303913,0.03472819
2022-06-28,0.12109287,0.4,0.023112647,0.020243078,0.4,0.0355514
2022-06-29,0.11292287,0.4,0.024741147,0.020839509,0.4,0.041496474
2022-06-30,0.22350204,0.4,0.020346344,0.019322876,0.31034493,0.026483806
2022-07-01,0.20604154,0.4,0.02148183,0.01839579,0.30806085,0.046019983
2022-07-05,0.16315371,0.4,0.02214566,0.018828202,0.35148528,0.04438715
2022-07-06,0.15148364,0.4,0.018527927,0.019833008,0.36554906,0.044606384
2022-07-07,0.15255447,0.4,0.015110797,0.01792072,0.37529507,0.039118934
2022-07-08,0.16313426,0.4,0.014970397,0.016705804,0.3715525,0.033637047
2022-07-11,0.21860391,0.4,0.014699664,0.015819706,0.3161431,0.03473362
2022-07-12,0.38307384,0.4,0.016720932,0.012014271,0.15096918,0.03722178
2022-07-13,0.4,0.4,0.036827784,0.030288013,0.09979868,0.033085525
2022-07-14,0.4,0.4,0.061686125,0.029929763,0.081862494,0.02652162
2022-07-15,0.4,0.4,0.07542179,0.0352101,0.05824943,0.031118684
2022-07-18,0.4,0.4,0.074960716,0.0455049,0.0627404,0.016793985
2022-07-19,0.4,0.4,0.09064878,0.030976115,0.05297507,0.025400035
2022-07-20,0.4,0.4,0.07247581,0.038927864,0.070769615,0.01782671
2022-07-21,0.4,0.4,0.047058776,0.04277396,0.098206915,0.011960352
2022-07-22,0.4,0.4,0.05180342,0.047333498,0.093230985,0.0076320963
2022-07-25,0.4,0.4,0.05138214,0.047471397,0.09162512,0.009521349
2022-07-26,0.4,0.4,0.039181985,0.04586342,0.09785367,0.017100925
2022-07-27,0.4,0.4,0.051452443,0.0452735,0.09060914,0.012664916
2022-07-28,0.4,0.4,0.0530977,0.025887275,0.1043214,0.016693631
2022-07-29,0.4,0.4,0.0396514,0.023437578,0.11503762,0.021873401
2022-08-01,0.4,0.4,0.04269089,0.026030276,0.11583007,0.015448759
2022-08-02,0.4,0.4,0.041561224,0.025259132,0.10631037,0.026869273
2022-08-03,0.4,0.4,0.031736173,0.020465685,0.10779076,0.040007383
2022-08-04,0.4,0.4,0.035054058,0.02793286,0.11261553,0.024397552
2022-08-05,0.4,0.4,0.04149411,0.033155546,0.10402226,0.021328092
2022-08-08,0.4,0.4,0.051626287,0.03388095,0.0951795,0.019313265
2022-08-09,0.4,0.4,0.05369816,0.032907717,0.092668965,0.02072516
2022-08-10,0.4,0.4,0.05525132,0.030025264,0.09520251,0.019520903
2022-08-11,0.4,0.4,0.05594136,0.0289902,0.09715465,0.017913792
2022-08-12,0.4,0.4,0.06493189,0.025699627,0.09352191,0.015846577
2022-08-15,0.4,0.4,0.0607686,0.026696034,0.09839989,0.0141354725
2022-08-16,0.4,0.4,0.05547461,0.02301687,0.109099835,0.012408681
2022-08-17,0.4,0.4,0.05612635,0.027679538,0.10164442,0.014549696
2022-08-18,0.4,0.4,0.05666445,0.029687164,0.09580484,0.017843544
2022-08-19,0.4,0.4,0.0774176,0.031180885,0.07316078,0.01824074
2022-08-22,0.4,0.4,0.06673793,0.038653087,0.076306626,0.018302359
2022-08-23,0.4,0.4,0.059578553,0.028013464,0.07622851,0.036179475
2022-08-24,0.4,0.4,0.06385515,0.023673408,0.07623284,0.036238596
2022-08-25,0.4,0.38382834,0.06285542,0.02976422,0.06319422,0.060357783
2022-08-26,0.4,0.4,0.06845627,0.023050645,0.056417316,0.05207577
2022-08-29,0.4,0.4,0.061482873,0.022980813,0.064502016,0.051034294
2022-08-30,0.4,0.39599353,0.051769875,0.018880095,0.08142956,0.05192692
2022-08-31,0.4,0.39236245,0.039598472,0.019623369,0.099722005,0.04869372
2022-09-01,0.4,0.38895503,0.039001808,0.021473005,0.10475637,0.045813784
2022-09-02,0.30863932,0.4,0.038796272,0.03631106,0.1629835,0.053269833
2022-09-06,0.30852655,0.4,0.043130673,0.024935821,0.17074047,0.052666485
2022-09-07,0.2785732,0.4,0.039452817,0.025666587,0.20555119,0.05075623
2022-09-08,0.22946224,0.4,0.037782375,0.024519907,0.26213557,0.046099912
2022-09-09,0.16988182,0.4,0.046369597,0.021030458,0.32746148,0.035256658
2022-09-12,0.07783881,0.4,0.028045587,0.049494617,0.4,0.04462099
2022-09-13,0.091156065,0.4,0.037558313,0.041753255,0.4,0.029532362
2022-09-14,0.11845697,0.4,0.02227084,0.02233545,0.4,0.036936745
2022-09-15,0.08745382,0.4,0.022890218,0.049101185,0.4,0.04055478
2022-09-16,0.11046577,0.4,0.02570711,0.03436527,0.4,0.029461842
2022-09-19,0.08342855,0.4,0.03738705,0.03838321,0.4,0.040801194
2022-09-20,0.07096397,0.4,0.040919445,0.040826816,0.4,0.04728977
2022-09-21,0.07802991,0.4,0.034125768,0.038534246,0.4,0.049310077
2022-09-22,0.08286588,0.4,0.029005,0.040288467,0.4,0.04784066
2022-09-23,0.084703505,0.4,0.031136326,0.04245236,0.4,0.041707814
