,AAPL,JNJ,JPM,MSFT,XOM,CASH
2022-04-14,0.018624147,0.111527,0.34395513,0.08616912,0.4,0.039724614
2022-04-18,0.018132828,0.13056149,0.33118495,0.07856873,0.4,0.041551996
2022-04-19,0.018173227,0.12784694,0.3558962,0.059203282,0.4,0.03888035
2022-04-20,0.018370707,0.11118279,0.38812816,0.050478864,0.4,0.031839475
2022-04-21,0.01927313,0.10207966,0.4,0.05140121,0.4,0.027245997
2022-04-22,0.018825438,0.10142575,0.4,0.050369937,0.4,0.02937887
2022-04-25,0.020863473,0.123602115,0.3669148,0.054245844,0.4,0.034373756
2022-04-26,0.03408001,0.18092236,0.28218445,0.07219628,0.4,0.030616902
2022-04-27,0.049277183,0.2747342,0.14973353,0.09078412,0.4,0.03547097
2022-04-28,0.0421292,0.3558122,0.08854114,0.071934745,0.4,0.041582704
2022-04-29,0.033565212,0.38649133,0.07486223,0.06377799,0.4,0.041303243
2022-05-02,0.0285404,0.4,0.061406914,0.05831749,0.4,0.051735196
2022-05-03,0.027632594,0.4,0.07167256,0.049735352,0.4,0.050959498
2022-05-04,0.027070371,0.4,0.08186226,0.04149614,0.4,0.049571227
2022-05-05,0.024990521,0.3639755,0.12223797,0.04503142,0.4,0.043764584
2022-05-06,0.02199639,0.34766063,0.14937615,0.048443735,0.38605627,0.046466805
2022-05-09,0.020149997,0.3681702,0.1759516,0.0502011,0.33479273,0.05073438
2022-05-10,0.035311375,0.4,0.10880955,0.063050866,0.33622947,0.056598723
2022-05-11,0.032558437,0.4,0.053265665,0.06544688,0.38951612,0.059212912
2022-05-12,0.03968988,0.4,0.032800388,0.07136859,0.4,0.056141146
2022-05-13,0.043849293,0.4,0.025146913,0.07392246,0.4,0.05708133
2022-05-16,0.036866125,0.4,0.030768173,0.076365255,0.4,0.05600045
2022-05-17,0.028716845,0.4,0.038479295,0.07219167,0.4,0.060612187
2022-05-18,0.03307141,0.4,0.046546802,0.067256324,0.4,0.053125463
2022-05-19,0.029443864,0.4,0.04766946,0.06621055,0.39736342,0.059312716
2022-05-20,0.025536623,0.4,0.049985714,0.06338938,0.4,0.06108828
2022-05-23,0.026494922,0.4,0.047737803,0.06971909,0.4,0.05604818
2022-05-24,0.039414726,0.38267452,0.057350185,0.0774877,0.4,0.043072864
2022-05-25,0.046645816,0.35165682,0.06814446,0.09459179,0.4,0.03896111
2022-05-26,0.04440408,0.31499103,0.09731727,0.10214526,0.4,0.041142367
2022-05-27,0.047339782,0.25685838,0.14834793,0.1090904,0.4,0.038363505
2022-05-31,0.04392618,0.16407886,0.2502694,0.110760935,0.4,0.030964617
2022-06-01,0.035908166,0.07302167,0.38538158,0.08255901,0.4,0.023129582
2022-06-02,0.03387192,0.056364134,0.4,0.091930196,0.4,0.017833753
2022-06-03,0.042609308,0.051105406,0.4,0.09076144,0.4,0.015523844
2022-06-06,0.047839586,0.04941823,0.4,0.08683985,0.4,0.015902337
2022-06-07,0.050786972,0.047697354,0.4,0.08528131,0.4,0.016234355
2022-06-08,0.04828604,0.05199602,0.4,0.0841152,0.4,0.015602741
2022-06-09,0.042107806,0.05259426,0.4,0.08894265,0.4,0.01635529
2022-06-10,0.036789313,0.06352677,0.4,0.08067837,0.4,0.019005544
2022-06-13,0.028904432,0.06912255,0.4,0.075781435,0.4,0.026191581
2022-06-14,0.028494108,0.07396083,0.4,0.06298301,0.4,0.03456204
2022-06-15,0.029471226,0.077774584,0.4,0.05763696,0.4,0.035117224
2022-06-16,0.035845894,0.07982726,0.4,0.052645557,0.4,0.031681295
2022-06-17,0.055060763,0.10651684,0.3379452,0.06375485,0.4,0.036722362
2022-06-21,0.08148915,0.1751696,0.21231742,0.08705258,0.4,0.04397124
