,port_ret
2022-01-04,0.0031469609
2022-01-05,-0.009780024
2022-01-06,-0.00074627256
2022-01-07,-0.0003696226
2022-01-10,-0.004924557
2022-01-11,0.004125149
2022-01-12,0.0007364105
2022-01-13,-0.00885256
2022-01-14,-0.006545235
2022-01-18,-0.014503724
2022-01-19,-0.00613275
2022-01-20,-0.011000532
2022-01-21,-0.014315698
2022-01-24,0.0022071789
2022-01-25,-0.006272266
2022-01-26,-0.0051516863
2022-01-27,-0.003285025
2022-01-28,0.0146334665
2022-01-31,0.016305916
2022-02-01,0.013665369
2022-02-02,0.00849607
2022-02-03,-0.016275752
2022-02-04,0.006539822
2022-02-07,-0.0010184459
2022-02-08,0.002217181
2022-02-09,0.009743507
2022-02-10,-0.01411045
2022-02-11,-0.014776969
2022-02-14,-0.0029328356
2022-02-15,0.009282183
2022-02-16,-0.00025350053
2022-02-17,-0.015478289
2022-02-18,-0.0056473855
2022-02-22,-0.0103061665
2022-02-23,-0.01336787
2022-02-24,0.0021356386
2022-02-25,0.024225518
2022-02-28,-0.0052333395
2022-03-01,-0.010599908
2022-03-02,0.016398316
2022-03-03,-0.0012175614
2022-03-04,-0.001157458
2022-03-07,-0.020104267
2022-03-08,-0.0051738964
2022-03-09,0.014502927
2022-03-10,0.0016853741
2022-03-11,-0.0068768696
2022-03-14,-0.004598828
2022-03-15,0.01751702
2022-03-16,0.01422118
2022-03-17,0.012244118
2022-03-18,0.004901461
2022-03-21,-0.0008496761
2022-03-22,0.004622724
2022-03-23,-0.009902331
2022-03-24,0.0112833595
2022-03-25,0.0039859703
2022-03-28,0.0037381926
2022-03-29,0.0074220374
2022-03-30,-0.0026384052
2022-03-31,-0.01461951
2022-04-01,0.0016998721
2022-04-04,0.004646313
2022-04-05,-0.009627234
2022-04-06,-0.0039030463
2022-04-07,0.0030055586
2022-04-08,0.0007369877
2022-04-11,-0.016249636
2022-04-12,-0.0032015345
2022-04-13,0.0103925755
2022-04-14,-0.003727869
2022-04-18,-0.0013572626
2022-04-19,0.012135524
2022-04-20,0.00063241523
2022-04-21,-0.012799356
2022-04-22,-0.028863242
2022-04-25,0.00372543
2022-04-26,-0.020151038
2022-04-27,0.0017852276
2022-04-28,0.02341579
2022-04-29,-0.032038845
2022-05-02,0.004789038
2022-05-03,0.0039449497
2022-05-04,0.028416274
2022-05-05,-0.030471774
2022-05-06,-0.00231644
2022-05-09,-0.025786025
2022-05-10,-0.0031120793
2022-05-11,-0.0097169615
2022-05-12,0.0010632216
2022-05-13,0.02201564
2022-05-16,-0.00019133331
2022-05-17,0.013249757
2022-05-18,-0.0365632
2022-05-19,-0.0033122604
2022-05-20,0.0032297063
2022-05-23,0.018403864
2022-05-24,0.00058925117
2022-05-25,0.009709289
2022-05-26,0.015369156
2022-05-27,0.018942505
2022-05-31,-0.006731434
2022-06-01,-0.0047824867
2022-06-02,0.015113947
2022-06-03,-0.008329025
2022-06-06,0.0046490035
2022-06-07,0.006262778
2022-06-08,-0.010461505
2022-06-09,-0.020101354
2022-06-10,-0.027352754
2022-06-13,-0.034321208
2022-06-14,-0.0058507286
2022-06-15,0.010961044
2022-06-16,-0.024617221
2022-06-17,-0.006188854
2022-06-21,0.025013395
2022-06-22,-0.003743766
2022-06-23,0.0066443146
2022-06-24,0.022559742
2022-06-27,-0.0015696241
2022-06-28,-0.014687126
2022-06-29,-0.00062333804
2022-06-30,-0.0066258903
2022-07-01,0.01302357
2022-07-05,-0.0018590902
2022-07-06,0.0013577567
2022-07-07,0.012923771
2022-07-08,-0.0022670724
2022-07-11,-0.006586602
2022-07-12,-0.007706392
2022-07-13,-0.0027558068
2022-07-14,-0.0056765345
2022-07-15,0.016126815
2022-07-18,-0.0065919687
2022-07-19,0.025207805
2022-07-20,0.0001412936
2022-07-21,0.005023231
2022-07-22,-0.0078041246
2022-07-25,0.0018015575
2022-07-26,-0.009415958
2022-07-27,0.014699798
2022-07-28,0.01480154
2022-07-29,0.012524678
2022-08-01,-0.00093241804
2022-08-02,-0.011120614
2022-08-03,0.007336463
2022-08-04,-0.0031274522
2022-08-05,0.0006646847
2022-08-08,-0.0025255124
2022-08-09,-0.0012189602
2022-08-10,0.018525902
2022-08-11,-0.00012261725
2022-08-12,0.015654469
2022-08-15,0.004937348
2022-08-16,0.004448936
2022-08-17,-0.0057501956
2022-08-18,-0.00049565686
2022-08-19,-0.007890088
2022-08-22,-0.016168369
2022-08-23,-0.002344534
2022-08-24,-0.0001852012
2022-08-25,0.012118534
2022-08-26,-0.029900746
2022-08-29,-0.0054660654
2022-08-30,-0.009539127
